title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
Removal of custom rustfmt,2021-06-04T07:20:03Z,2021-06-04T14:44:13Z,2021-06-04T14:44:13Z,1,REVIEW_REQUIRED,7.402777777777778,1,0,Merged
Transactional storage,2021-06-09T01:22:09Z,2021-08-20T00:11:21Z,2021-08-20T00:11:21Z,36,REVIEW_REQUIRED,1726.82,23,514,Merged
GraphQL + DAP structure,2021-06-22T18:37:35Z,2021-06-29T20:15:30Z,2021-06-29T20:15:30Z,14,REVIEW_REQUIRED,169.63194444444446,19,0,Merged
Add GraphQL tx service,2021-06-29T22:49:30Z,2021-07-08T01:58:03Z,2021-07-08T01:58:03Z,14,REVIEW_REQUIRED,195.1425,21,0,Merged
Add README documentation,2021-07-12T21:39:13Z,2021-07-14T10:50:22Z,2021-07-14T10:50:22Z,5,REVIEW_REQUIRED,37.185833333333335,3,0,Merged
Use localhost instead of all zeroes for GraphQL,2021-07-16T19:51:59Z,2021-07-17T13:23:09Z,2021-07-17T13:23:10Z,2,REVIEW_REQUIRED,17.519444444444446,2,287,Merged
Fix usages of optional deps & default features ,2021-08-20T01:27:56Z,2021-08-20T02:39:17Z,2021-08-20T02:39:17Z,1,REVIEW_REQUIRED,1.1891666666666667,6,379,Merged
Refactor GraphQL interfaces and client structure,2021-08-24T19:04:37Z,2021-08-25T20:22:46Z,2021-08-25T20:22:46Z,12,REVIEW_REQUIRED,25.3025,25,459,Merged
Custom indexers,2021-08-31T19:30:24Z,2021-11-08T22:23:44Z,2021-11-08T22:23:44Z,41,REVIEW_REQUIRED,1658.888888888889,69,683,Merged
Use prefix for directory and not just commit message,2021-09-02T00:45:12Z,2021-09-02T02:51:24Z,2021-09-02T02:51:24Z,1,REVIEW_REQUIRED,2.1033333333333335,1,86,Merged
Stable axum + health endpoint,2021-09-02T03:41:09Z,2021-09-02T05:28:05Z,2021-09-02T05:28:05Z,1,REVIEW_REQUIRED,1.7822222222222222,7,183,Merged
remove unused deps,2021-09-03T16:58:50Z,2021-09-13T18:40:29Z,2021-09-13T18:40:29Z,1,REVIEW_REQUIRED,241.69416666666666,2,18,Merged
CI Caching + Stable Rust,2021-09-13T18:18:38Z,2021-09-20T15:51:13Z,2021-09-20T15:51:13Z,1,REVIEW_REQUIRED,165.54305555555555,4,614,Merged
Containerize Repo (Docker & K8),2021-09-14T16:46:45Z,2021-10-22T05:39:02Z,2021-10-22T05:39:02Z,16,REVIEW_REQUIRED,900.8713888888889,4,31,Merged
Blocks,2021-09-27T08:26:31Z,2021-11-02T18:18:04Z,2021-11-02T18:18:04Z,18,REVIEW_REQUIRED,873.8591666666666,63,914,Merged
Remove automatic deployment of binaries,2021-09-29T19:21:38Z,2021-09-30T01:54:10Z,2021-09-30T01:54:10Z,1,REVIEW_REQUIRED,6.542222222222223,1,25,Merged
update to latest vm,2021-10-28T03:30:05Z,2021-10-28T16:53:51Z,2021-10-28T16:53:51Z,4,REVIEW_REQUIRED,13.39611111111111,7,165,Merged
Update to handle breaking vm api changes,2021-10-30T18:34:59Z,2021-11-01T21:18:33Z,2021-11-01T21:18:33Z,3,REVIEW_REQUIRED,50.72611111111111,2,97,Merged
Update Dockerfile,2021-11-02T17:54:31Z,2021-11-03T12:30:21Z,2021-11-03T12:30:21Z,2,REVIEW_REQUIRED,18.59722222222222,1,169,Merged
Query transactions by account,2021-11-03T23:29:07Z,2021-11-04T19:12:44Z,2021-11-04T19:12:44Z,6,REVIEW_REQUIRED,19.726944444444445,18,367,Merged
added kustomize example,2021-11-04T21:29:44Z,2021-11-16T12:50:05Z,2021-11-16T12:50:05Z,2,REVIEW_REQUIRED,279.33916666666664,7,409,Merged
Database performance bugfix,2021-11-05T20:25:33Z,2021-11-05T22:28:30Z,2021-11-05T22:28:31Z,1,REVIEW_REQUIRED,2.049166666666667,5,339,Merged
System deps for fuel-core,2021-11-09T00:57:23Z,2021-11-09T20:50:53Z,2021-11-09T20:50:53Z,7,REVIEW_REQUIRED,19.891666666666666,1,220,Merged
Get rid of compiler warnings,2021-11-09T11:50:04Z,2021-11-09T23:24:51Z,2021-11-09T23:24:51Z,1,REVIEW_REQUIRED,11.579722222222221,8,0,Merged
Use cranelift by default,2021-11-12T06:56:17Z,2021-11-15T18:50:38Z,2021-11-15T18:50:38Z,1,REVIEW_REQUIRED,83.90583333333333,3,52,Merged
Eliminate fuel core dependency in fuel-client,2021-11-15T16:56:52Z,2021-11-18T11:04:04Z,2021-11-18T11:04:04Z,13,REVIEW_REQUIRED,66.12,19,843,Merged
Genesis State,2021-11-19T01:17:03Z,2021-11-22T21:39:35Z,2021-11-22T21:39:35Z,8,REVIEW_REQUIRED,92.37555555555555,27,1345,Merged
Update fuel-vm,2021-11-20T14:01:41Z,2021-11-23T00:22:43Z,2021-11-23T00:22:43Z,1,REVIEW_REQUIRED,58.35055555555556,6,185,Merged
sort txs by time,2021-11-22T17:16:39Z,2021-12-05T18:40:36Z,2021-12-05T18:40:36Z,17,REVIEW_REQUIRED,313.39916666666664,5,11,Merged
Run cargo-sort on workspace,2021-11-24T10:49:51Z,2021-11-25T11:41:33Z,2021-11-25T11:41:33Z,1,REVIEW_REQUIRED,24.861666666666668,8,30,Merged
Bump to rust2021,2021-11-25T13:24:56Z,2021-11-28T22:07:59Z,2021-11-28T22:07:59Z,1,REVIEW_REQUIRED,80.7175,8,66,Merged
"Add GlobalCfg, cli vm-backtrace option",2021-11-29T16:34:42Z,2022-01-26T10:54:06Z,2022-01-26T10:54:06Z,20,REVIEW_REQUIRED,1386.3233333333333,7,443,Merged
Rust 1.57 + Clippy + CI Changes,2021-12-03T01:39:06Z,2021-12-03T18:25:31Z,2021-12-03T18:25:32Z,3,REVIEW_REQUIRED,16.773611111111112,22,247,Merged
Add ECR Github Action,2021-12-07T06:55:51Z,,2022-01-31T01:07:26Z,17,REVIEW_REQUIRED,1314.1930555555555,1,0,Closed
upgrade vm to handle script results,2021-12-15T20:08:01Z,2021-12-15T22:03:27Z,2021-12-15T22:03:27Z,3,REVIEW_REQUIRED,1.923888888888889,2,74,Merged
Update for ABI,2021-12-17T21:49:50Z,2022-01-07T23:21:06Z,2022-01-07T23:21:07Z,6,REVIEW_REQUIRED,505.5211111111111,21,37,Merged
Add BSL license.,2021-12-23T02:32:34Z,2021-12-24T03:12:02Z,2021-12-24T03:12:02Z,1,REVIEW_REQUIRED,24.657777777777778,8,0,Merged
Add `dump` xtask,2021-12-23T16:26:49Z,2021-12-24T16:49:50Z,2021-12-24T16:49:50Z,1,REVIEW_REQUIRED,24.38361111111111,4,362,Merged
Remove cargo git fetch from CI,2021-12-29T21:02:00Z,2022-01-03T18:45:30Z,2022-01-03T18:45:30Z,1,REVIEW_REQUIRED,117.725,1,0,Merged
[txpool] Initial impl of Transaction Pool,2021-12-29T22:19:59Z,2022-02-02T09:03:50Z,2022-02-02T09:03:50Z,85,REVIEW_REQUIRED,826.7308333333333,24,526,Merged
Query.coins,2022-01-02T14:54:54Z,2022-01-12T23:14:49Z,2022-01-12T23:14:49Z,4,REVIEW_REQUIRED,248.33194444444445,6,130,Merged
Deploy Fuel-Core on AWS EKS,2022-01-04T01:22:46Z,2022-03-03T17:50:27Z,2022-03-03T17:50:27Z,18,REVIEW_REQUIRED,1408.461388888889,21,591,Merged
Build and Push Fuel-Core Docker Image,2022-01-04T05:04:57Z,2022-01-13T18:47:28Z,2022-01-13T18:47:28Z,7,REVIEW_REQUIRED,229.7086111111111,3,337,Merged
GA Nightly Cargo Workflow,2022-01-04T19:55:50Z,2022-01-05T01:38:38Z,2022-01-05T01:38:38Z,1,REVIEW_REQUIRED,5.713333333333333,1,180,Merged
UtxoId changes,2022-01-05T01:38:01Z,2022-01-18T16:58:08Z,2022-01-18T16:58:08Z,7,REVIEW_REQUIRED,327.3352777777778,24,63,Merged
Add `Query.coinsToSpend` to GQL schema,2022-01-14T15:56:25Z,2022-02-09T20:39:36Z,2022-02-09T20:39:36Z,9,REVIEW_REQUIRED,628.7197222222222,12,240,Merged
Add publish delay to CI,2022-01-16T20:04:11Z,2022-01-18T13:07:38Z,2022-01-18T13:07:39Z,1,REVIEW_REQUIRED,41.0575,1,22,Merged
Transaction Status,2022-01-18T05:09:08Z,2022-01-18T18:08:31Z,2022-01-18T18:08:31Z,1,REVIEW_REQUIRED,12.989722222222222,17,198,Merged
Remove examples from workspace,2022-01-18T13:48:03Z,2022-01-18T17:41:18Z,2022-01-18T17:41:18Z,2,REVIEW_REQUIRED,3.8875,12,252,Merged
Integrate with client,2022-01-18T19:27:54Z,2022-03-13T12:53:47Z,2022-03-13T12:53:47Z,16,REVIEW_REQUIRED,1289.431388888889,44,111,Merged
Discovery Behaviour for Fuel p2p Service,2022-01-19T13:00:16Z,,2022-02-01T08:05:36Z,12,REVIEW_REQUIRED,307.0888888888889,10,183,Closed
"Bump tower-http,axum",2022-01-21T19:45:54Z,2022-01-21T20:47:20Z,2022-01-21T20:47:20Z,3,REVIEW_REQUIRED,1.0238888888888888,15,99,Merged
add postgresql to installation instructions on Mac,2022-01-27T08:48:08Z,2022-01-27T20:31:30Z,2022-01-27T20:31:30Z,2,REVIEW_REQUIRED,11.722777777777777,1,200,Merged
p2p discovery,2022-02-01T08:05:11Z,2022-02-17T10:15:45Z,2022-02-17T10:15:45Z,19,REVIEW_REQUIRED,386.1761111111111,10,183,Merged
Slack Notifications for Worfklow Job Failures,2022-02-03T05:33:53Z,2022-02-10T00:08:02Z,2022-02-10T00:08:03Z,5,REVIEW_REQUIRED,162.56916666666666,1,276,Merged
add new tx fields (byte_price + storage_slots),2022-02-04T04:30:27Z,2022-02-04T05:38:58Z,2022-02-04T05:38:59Z,1,REVIEW_REQUIRED,1.1419444444444444,14,12,Merged
add basic contributing file,2022-02-04T21:06:09Z,2022-02-05T01:32:03Z,2022-02-05T01:32:03Z,1,REVIEW_REQUIRED,4.431666666666667,2,129,Merged
PeerInfo for p2p,2022-02-17T12:05:26Z,2022-03-02T11:56:47Z,2022-03-02T11:56:47Z,5,REVIEW_REQUIRED,311.85583333333335,6,127,Merged
Receipt saving bug,2022-02-17T13:59:43Z,2022-02-17T16:54:23Z,2022-02-17T16:54:23Z,2,REVIEW_REQUIRED,2.911111111111111,1,237,Merged
release bug fix + coin selection api v0.3.2,2022-02-17T17:02:21Z,2022-02-17T18:03:53Z,2022-02-17T18:03:53Z,1,REVIEW_REQUIRED,1.0255555555555556,6,0,Merged
Malleable Block Implementation (with verification mode),2022-02-18T09:09:16Z,2022-02-19T18:42:44Z,2022-02-19T18:42:45Z,6,REVIEW_REQUIRED,33.55777777777778,17,645,Merged
Leviathanbeak/p2p discovery,2022-02-18T15:01:39Z,2022-02-22T16:23:20Z,2022-02-22T16:23:21Z,1,REVIEW_REQUIRED,97.36138888888888,10,53,Merged
Malleable Blocks Part 2,2022-02-23T23:26:06Z,2022-03-02T19:12:47Z,2022-03-02T19:12:47Z,27,REVIEW_REQUIRED,163.77805555555557,14,205,Merged
Add Cargo.toml linting to CI,2022-02-23T23:56:37Z,2022-02-28T07:57:31Z,2022-02-28T07:57:31Z,2,REVIEW_REQUIRED,104.015,4,56,Merged
update to rust 1.59,2022-02-25T04:30:37Z,2022-02-25T17:58:57Z,2022-02-25T17:58:57Z,1,REVIEW_REQUIRED,13.472222222222221,4,0,Merged
remove structopt in favour of clap v3,2022-02-28T05:42:46Z,2022-02-28T20:59:16Z,2022-02-28T20:59:16Z,5,REVIEW_REQUIRED,15.275,10,330,Merged
Restructure Schema,2022-03-01T23:03:04Z,2022-03-04T20:23:38Z,2022-03-04T20:23:39Z,7,REVIEW_REQUIRED,69.34277777777778,38,674,Merged
Check `fuel-p2p` version before publishing,2022-03-02T03:37:55Z,2022-03-02T12:11:31Z,2022-03-02T12:11:32Z,2,REVIEW_REQUIRED,8.56,3,0,Merged
Rename color to asset ID,2022-03-02T03:57:02Z,2022-03-02T20:20:05Z,2022-03-02T20:20:06Z,2,REVIEW_REQUIRED,16.384166666666665,43,49,Merged
Bump to v0.4.0,2022-03-04T13:48:52Z,2022-03-05T22:30:12Z,2022-03-05T22:30:12Z,1,REVIEW_REQUIRED,32.68888888888889,7,47,Merged
enable signature validation in fuel-core,2022-03-04T22:29:12Z,2022-03-05T19:59:59Z,2022-03-05T19:59:59Z,2,REVIEW_REQUIRED,21.513055555555557,2,126,Merged
"Fix RocksDb issue, ensure rocksdb runs in CI",2022-03-05T03:54:39Z,2022-03-05T21:12:13Z,2022-03-05T21:12:13Z,9,REVIEW_REQUIRED,17.29277777777778,22,1034,Merged
Gossipsub implementation for p2p,2022-03-05T12:31:16Z,2022-03-17T17:51:54Z,2022-03-17T17:51:54Z,8,REVIEW_REQUIRED,293.3438888888889,7,32,Merged
Update nightly-cargo-audit.yml,2022-03-07T01:04:21Z,2022-03-13T03:35:46Z,2022-03-13T03:35:46Z,1,REVIEW_REQUIRED,146.5236111111111,2,0,Merged
Relayer skeleton impl,2022-03-10T11:00:46Z,2022-05-09T08:33:34Z,2022-05-09T08:33:34Z,107,REVIEW_REQUIRED,1437.5466666666666,36,0,Merged
fuel-core `--version` doesn't work with `v0.4.1`,2022-03-12T20:31:13Z,2022-03-13T04:32:52Z,2022-03-13T04:32:52Z,4,REVIEW_REQUIRED,8.0275,3,230,Merged
Deploy Fuel-Core Ingress with SSL Cert,2022-03-14T16:58:17Z,2022-03-21T17:30:48Z,2022-03-21T17:30:48Z,5,REVIEW_REQUIRED,168.54194444444445,9,1229,Merged
Remove Openssl dependency from fuel-client,2022-03-21T21:24:09Z,2022-03-22T02:38:16Z,2022-03-22T02:38:16Z,5,REVIEW_REQUIRED,5.235277777777778,2,453,Merged
enable graphql tracing & machine readable logging option,2022-03-22T02:11:20Z,2022-03-22T20:27:04Z,2022-03-22T20:27:04Z,3,REVIEW_REQUIRED,18.26222222222222,7,979,Merged
Add sqlite support,2022-03-22T11:22:19Z,,2022-06-14T00:10:19Z,3,REVIEW_REQUIRED,2004.8,50,1593,Closed
Deploy prometheus helm chart to k8s ,2022-03-22T13:57:03Z,2022-03-27T02:38:39Z,2022-03-27T02:38:39Z,6,REVIEW_REQUIRED,108.69333333333333,5,167,Merged
Adjust to fuel-core-service to match helm templates,2022-03-22T21:33:56Z,2022-03-23T03:03:55Z,2022-03-23T03:03:55Z,2,REVIEW_REQUIRED,5.499722222222222,1,108,Merged
[Txpool] Add insert_tx and check mempool when finding tx's,2022-03-25T00:31:54Z,,2022-03-27T17:41:01Z,3,REVIEW_REQUIRED,65.15194444444444,2,496,Closed
Prevent storage of unset outputs,2022-03-26T08:10:06Z,2022-03-26T16:21:56Z,2022-03-26T16:21:56Z,1,REVIEW_REQUIRED,8.197222222222223,1,302,Merged
version 0.5.0 bump,2022-03-26T23:10:39Z,2022-03-27T00:36:06Z,2022-03-27T00:36:06Z,1,REVIEW_REQUIRED,1.4241666666666666,7,0,Merged
feat: add `excluded_ids` argument to `Query.coinsToSpend`,2022-03-27T04:59:33Z,2022-04-07T07:53:23Z,2022-04-07T07:53:24Z,9,REVIEW_REQUIRED,266.89722222222224,7,182,Merged
Increase usage of new Fuel_txpool,2022-03-27T21:53:44Z,2022-04-04T21:41:06Z,2022-04-04T21:41:06Z,36,REVIEW_REQUIRED,191.78944444444446,3,1112,Merged
implement Request Response for p2p,2022-03-28T11:03:47Z,2022-04-01T08:01:38Z,2022-04-01T08:01:39Z,16,REVIEW_REQUIRED,92.96416666666667,9,355,Merged
fix logging env var name,2022-03-28T20:58:06Z,2022-03-28T23:09:26Z,2022-03-28T23:09:26Z,1,REVIEW_REQUIRED,2.188888888888889,1,46,Merged
Adding monitoring ingress ,2022-03-30T01:00:45Z,2022-03-30T20:05:10Z,2022-03-30T20:05:10Z,5,REVIEW_REQUIRED,19.073611111111113,7,173,Merged
Capitalize GQL field descriptions,2022-04-03T18:41:23Z,2022-04-04T21:28:53Z,2022-04-04T21:28:54Z,3,REVIEW_REQUIRED,26.791666666666668,4,428,Merged
"feat: add `Query.{balance,balances}` to GraphQL schema",2022-04-07T08:00:18Z,2022-04-13T10:13:05Z,2022-04-13T10:13:05Z,2,REVIEW_REQUIRED,146.21305555555554,10,326,Merged
Txpool utxo,2022-04-08T15:51:45Z,2022-04-19T11:40:21Z,2022-04-19T11:40:21Z,19,REVIEW_REQUIRED,259.81,39,121,Merged
update libp2p and import used features only,2022-04-08T21:16:55Z,2022-04-12T19:36:14Z,2022-04-12T19:36:14Z,2,REVIEW_REQUIRED,94.32194444444444,8,608,Merged
Debugger interface,2022-04-11T17:01:15Z,2022-05-24T16:56:49Z,2022-05-24T16:56:49Z,23,REVIEW_REQUIRED,1031.9261111111111,12,358,Merged
Added Endpoint to find dependent tx's and fixed find_tx,2022-04-11T21:14:17Z,,2022-04-13T16:51:49Z,6,REVIEW_REQUIRED,43.62555555555556,0,562,Closed
Add TestDatabase,2022-04-13T15:13:22Z,2022-04-15T11:29:32Z,2022-04-15T11:29:32Z,1,REVIEW_REQUIRED,44.269444444444446,3,244,Merged
Fix Transaction Status API,2022-04-14T03:32:08Z,2022-04-27T22:35:26Z,2022-04-27T22:35:26Z,15,REVIEW_REQUIRED,331.055,13,547,Merged
chainspec deployment config + chainspec ergonomics,2022-04-15T03:40:45Z,2022-04-28T18:22:17Z,2022-04-28T18:22:17Z,7,REVIEW_REQUIRED,326.6922222222222,13,1596,Merged
"fuel-gql-client support for ""https://""",2022-04-15T05:48:56Z,2022-04-15T20:31:02Z,2022-04-15T20:31:02Z,1,REVIEW_REQUIRED,14.701666666666666,3,448,Merged
parallelize ci jobs,2022-04-15T06:38:19Z,2022-04-27T17:44:22Z,2022-04-27T17:44:22Z,1,REVIEW_REQUIRED,299.10083333333336,1,35,Merged
chore: improve balance test,2022-04-15T14:59:02Z,2022-07-01T09:59:55Z,2022-07-01T09:59:55Z,1,REVIEW_REQUIRED,1843.0147222222222,1,81,Merged
serialize gossipsub messages,2022-04-15T17:25:14Z,2022-05-05T18:30:37Z,2022-05-05T18:30:38Z,11,REVIEW_REQUIRED,481.08972222222224,9,12,Merged
Deploy fuel-core-dev1 When Merging To Master,2022-04-18T01:56:35Z,2022-06-09T02:55:00Z,2022-06-09T02:55:00Z,12,REVIEW_REQUIRED,1248.973611111111,1,0,Merged
adding monitoring & ingress docs,2022-04-19T00:20:43Z,2022-04-19T16:16:11Z,2022-04-19T16:16:11Z,1,REVIEW_REQUIRED,15.924444444444445,1,89,Merged
Add txpool TxInfo time submitted,2022-04-19T14:00:21Z,2022-04-20T15:42:06Z,2022-04-20T15:42:06Z,4,REVIEW_REQUIRED,25.695833333333333,8,0,Merged
Updating AWS envs to be more specific,2022-04-24T21:31:48Z,2022-04-26T03:56:45Z,2022-04-26T03:56:45Z,2,REVIEW_REQUIRED,30.41583333333333,7,114,Merged
extract fuel-indexer to separate repo,2022-04-26T15:57:10Z,2022-04-26T18:00:34Z,2022-04-26T18:00:34Z,1,REVIEW_REQUIRED,2.0566666666666666,79,235,Merged
Update docker to rust 1.60 & productionalize,2022-04-27T00:52:00Z,2022-04-27T18:27:24Z,2022-04-27T18:27:24Z,4,REVIEW_REQUIRED,17.59,2,287,Merged
Use lld for linking,2022-04-27T01:05:25Z,,2022-06-28T07:30:48Z,1,REVIEW_REQUIRED,1494.4230555555555,3,386,Closed
0.6.0 release bump,2022-04-27T17:40:52Z,2022-04-27T19:15:12Z,2022-04-27T19:15:12Z,2,REVIEW_REQUIRED,1.5722222222222222,7,0,Merged
Pin async-graphql 2.9 again,2022-04-27T20:39:21Z,2022-04-27T22:27:42Z,2022-04-27T22:27:42Z,2,REVIEW_REQUIRED,1.8058333333333334,2,69,Merged
cleanup unused deps and scripts,2022-04-28T01:42:15Z,2022-04-28T16:12:38Z,2022-04-28T16:12:38Z,3,REVIEW_REQUIRED,14.506388888888889,8,65,Merged
refactor ci to use matrix,2022-04-28T18:52:29Z,2022-04-29T15:06:15Z,2022-04-29T15:06:15Z,1,REVIEW_REQUIRED,20.229444444444443,1,0,Merged
contract errors in txpool,2022-04-28T23:16:11Z,,2022-04-29T17:44:32Z,3,REVIEW_REQUIRED,18.4725,4,0,Closed
Fix contract output cleanup in txpool dependency graph,2022-04-29T02:42:21Z,2022-04-29T16:55:19Z,2022-04-29T16:55:19Z,7,REVIEW_REQUIRED,14.216111111111111,6,376,Merged
Cleanup all removed dependencies,2022-04-29T09:52:46Z,2022-04-29T16:56:12Z,2022-04-29T16:56:12Z,2,REVIEW_REQUIRED,7.057222222222222,1,78,Merged
Configurable service vars,2022-04-30T00:44:37Z,2022-05-03T21:01:18Z,2022-05-03T21:01:18Z,1,REVIEW_REQUIRED,92.27805555555555,3,253,Merged
Adding setup steps to create-k8s.sh,2022-05-03T14:30:19Z,2022-05-03T19:02:43Z,2022-05-03T19:02:43Z,1,REVIEW_REQUIRED,4.54,6,149,Merged
ensure transactions have at least one coin input,2022-05-05T21:31:53Z,2022-05-08T19:21:13Z,2022-05-08T19:21:13Z,5,REVIEW_REQUIRED,69.82222222222222,1,138,Merged
Add ability to set minimum required gas / byte fees on transactions,2022-05-06T00:26:34Z,2022-05-06T20:53:26Z,2022-05-06T20:53:26Z,4,REVIEW_REQUIRED,20.447777777777777,12,456,Merged
fix unwrap() peer info in tests,2022-05-06T14:52:47Z,2022-05-06T20:44:48Z,2022-05-06T20:44:48Z,1,REVIEW_REQUIRED,5.866944444444444,1,497,Merged
Misc Deployment Enhancements,2022-05-07T05:10:45Z,2022-05-08T19:31:22Z,2022-05-08T19:31:22Z,1,REVIEW_REQUIRED,38.34361111111111,6,396,Merged
Add Deployment Verification,2022-05-08T21:02:47Z,2022-05-08T23:41:35Z,2022-05-08T23:41:35Z,1,REVIEW_REQUIRED,2.6466666666666665,1,0,Merged
TxPool config fix,2022-05-09T01:21:31Z,2022-05-09T22:02:16Z,2022-05-09T22:02:16Z,7,REVIEW_REQUIRED,20.679166666666667,6,325,Merged
Add Docker image building to standard CI flow,2022-05-09T22:36:08Z,2022-05-10T18:52:07Z,2022-05-10T18:52:07Z,5,REVIEW_REQUIRED,20.26638888888889,2,912,Merged
Unique tls secrets for ingress,2022-05-10T21:59:20Z,2022-05-10T23:53:00Z,2022-05-10T23:53:00Z,1,REVIEW_REQUIRED,1.8944444444444444,3,295,Merged
bump versions to 0.6.4,2022-05-11T00:08:23Z,2022-05-11T05:02:42Z,2022-05-11T05:02:42Z,1,REVIEW_REQUIRED,4.905277777777778,8,200,Merged
fix: has next page,2022-05-12T21:13:28Z,2022-05-16T20:22:11Z,2022-05-16T20:22:11Z,1,REVIEW_REQUIRED,95.14527777777778,7,745,Merged
prevent docker publish job from always running,2022-05-16T19:53:15Z,2022-05-16T21:54:45Z,2022-05-16T21:54:45Z,1,REVIEW_REQUIRED,2.025,1,565,Merged
"Update fuel core to latest deps (fuel-tx 0.10, fuel-vm 0.9, fuel-crypto 0.5)",2022-05-16T23:11:26Z,2022-05-17T03:47:45Z,2022-05-17T03:47:45Z,1,REVIEW_REQUIRED,4.605277777777777,17,477,Merged
Remove k8s terraform code,2022-05-18T21:13:49Z,2022-06-03T20:50:24Z,2022-06-03T20:50:24Z,14,REVIEW_REQUIRED,383.6097222222222,14,27,Merged
Publish compiled fuel-core binaries on release,2022-05-19T02:39:40Z,2022-05-19T23:39:57Z,2022-05-19T23:39:57Z,2,REVIEW_REQUIRED,21.004722222222224,11,638,Merged
Disable slack notifications for mac os binaries,2022-05-20T00:19:30Z,2022-05-20T16:14:12Z,2022-05-20T16:14:12Z,1,REVIEW_REQUIRED,15.911666666666667,1,175,Merged
Relayer block commit and deposit handling,2022-05-20T15:35:20Z,2022-06-08T15:58:08Z,2022-06-08T15:58:08Z,57,REVIEW_REQUIRED,456.38,43,2631,Merged
Improve p2p tests,2022-05-20T15:56:23Z,2022-05-20T19:17:02Z,2022-05-20T19:17:02Z,1,REVIEW_REQUIRED,3.3441666666666667,6,2763,Merged
Allow dry-run to override utxo_validation setting,2022-05-21T01:31:43Z,2022-05-21T05:01:47Z,2022-05-21T05:01:47Z,2,REVIEW_REQUIRED,3.5011111111111113,7,745,Merged
Update Contracts API Endpoints,2022-05-21T21:08:44Z,2022-05-24T19:45:11Z,2022-05-24T19:45:11Z,24,REVIEW_REQUIRED,70.6075,11,1071,Merged
release 0.7.1 to make utxo-validation dry-run override available,2022-05-24T01:24:22Z,2022-05-24T04:04:17Z,2022-05-24T04:04:18Z,1,REVIEW_REQUIRED,2.665277777777778,8,143,Merged
fix mac os action again,2022-05-24T05:00:11Z,2022-05-24T16:07:25Z,2022-05-24T16:07:25Z,1,REVIEW_REQUIRED,11.120555555555555,1,97,Merged
readme update,2022-05-24T07:05:20Z,2022-05-24T16:08:32Z,2022-05-24T16:08:32Z,1,REVIEW_REQUIRED,9.053333333333333,1,309,Merged
Support split of Input::Coin into CoinSignature & CoinPredicate,2022-05-25T01:00:51Z,2022-05-25T20:33:39Z,2022-05-25T20:33:39Z,8,REVIEW_REQUIRED,19.546666666666667,23,299,Merged
CI fix: mac-os -> macos-latest,2022-05-25T16:11:40Z,2022-05-25T17:48:37Z,2022-05-25T17:48:37Z,2,REVIEW_REQUIRED,1.6158333333333332,1,169,Merged
Integrate predicate execution into fuel-core,2022-05-25T23:26:16Z,2022-05-26T00:59:18Z,2022-05-26T00:59:18Z,3,REVIEW_REQUIRED,1.5505555555555555,27,340,Merged
add tracing to p2p tests,2022-05-27T13:57:47Z,2022-05-31T19:22:34Z,2022-05-31T19:22:34Z,1,REVIEW_REQUIRED,101.41305555555556,7,327,Merged
async-graphql upgrade to v4,2022-05-27T16:13:34Z,2022-05-30T17:48:29Z,2022-05-30T17:48:30Z,3,APPROVED,73.58194444444445,15,314,Merged
