title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
Fix the tabs so they don't have a double border on the bottom.,2023-05-21T19:30:25Z,2023-05-22T13:04:37Z,2023-05-22T13:04:37Z,2,APPROVED,17.57,1,0,Merged
Fix the dialog so it opens on the correct folder.,2023-05-21T20:27:53Z,2023-05-22T13:04:26Z,2023-05-22T13:04:26Z,2,APPROVED,16.609166666666667,2,0,Merged
deduplicate qml code,2023-05-22T18:24:40Z,2023-05-22T21:22:06Z,2023-05-22T21:22:06Z,3,APPROVED,2.957222222222222,1,617,Merged
C# bindings: make Gpt4All.Samples print usage and cleaner,2023-05-22T21:45:42Z,2023-05-25T15:34:22Z,2023-05-25T15:34:22Z,1,APPROVED,65.81111111111112,1,0,Merged
An initial set of tests for the C# bindings,2023-05-22T23:19:30Z,2023-05-25T15:34:07Z,2023-05-25T15:34:07Z,1,APPROVED,64.24361111111111,5,258,Merged
dedup qml: convert more buttons to MyButton,2023-05-23T13:55:47Z,2023-05-23T15:03:32Z,2023-05-23T15:03:32Z,1,APPROVED,1.1291666666666667,4,567,Merged
Typo,2023-05-24T08:37:25Z,,2023-05-24T19:15:13Z,1,APPROVED,10.63,1,712,Closed
Adamt localdocs,2023-05-24T19:16:08Z,2023-05-25T15:28:06Z,2023-05-25T15:28:06Z,11,APPROVED,20.199444444444445,25,193,Merged
C# Bindings - Prompt formatting,2023-05-24T20:04:42Z,2023-05-28T23:57:01Z,2023-05-28T23:57:01Z,1,APPROVED,99.87194444444444,5,771,Merged
Replit Model,2023-05-24T20:23:52Z,2023-06-06T21:09:00Z,2023-06-06T21:09:00Z,26,CHANGES_REQUESTED,312.7522222222222,8,889,Merged
C# Bindings - improved logging,2023-05-24T21:54:33Z,2023-06-01T20:01:28Z,2023-06-01T20:01:28Z,2,APPROVED,190.11527777777778,8,1596,Merged
Build variant auto-detection,2023-05-25T07:20:34Z,2023-05-25T15:35:48Z,2023-05-25T15:35:48Z,1,APPROVED,8.25388888888889,1,210,Merged
Refactor python bindings,2023-05-25T15:58:00Z,2023-05-26T13:24:04Z,2023-05-26T13:24:04Z,7,APPROVED,21.434444444444445,2,736,Merged
fix(docs): model repo name,2023-05-26T19:32:53Z,2023-05-28T23:56:24Z,2023-05-28T23:56:24Z,2,APPROVED,52.39194444444445,1,837,Merged
Update README.md,2023-05-27T18:28:54Z,2023-05-28T23:51:11Z,2023-05-28T23:51:11Z,3,APPROVED,29.371388888888887,1,34,Merged
tiny typo,2023-05-27T22:10:35Z,2023-05-28T23:50:45Z,2023-05-28T23:50:45Z,1,APPROVED,25.669444444444444,1,0,Merged
Advanced avxonly autodetection,2023-05-28T12:18:26Z,2023-06-01T01:26:19Z,2023-06-01T01:26:19Z,5,APPROVED,85.13138888888889,1,238,Merged
Added cuda and opencl support,2023-05-28T13:08:09Z,,2023-12-29T23:57:30Z,3,REVIEW_REQUIRED,5170.8225,5,1052,Closed
fix issue #753,2023-05-29T14:27:59Z,2023-05-30T20:34:23Z,2023-05-30T20:34:23Z,1,APPROVED,30.106666666666666,1,1029,Merged
Initial Library Loader for .NET Bindings / Update bindings to support newest changes,2023-05-30T15:35:02Z,2023-06-13T12:05:34Z,2023-06-13T12:05:34Z,8,REVIEW_REQUIRED,332.50888888888886,21,2238,Merged
"Better implementation management (Version 2, PR attempt 3)",2023-05-31T08:16:44Z,,2023-06-01T11:59:45Z,3,CHANGES_REQUESTED,27.716944444444444,7,562,Closed
Improved the way callbacks are passed around and handled in general,2023-06-01T09:43:52Z,,2023-06-04T19:29:33Z,3,CHANGES_REQUESTED,81.76138888888889,12,1205,Closed
Implemented logging mechanism,2023-06-01T12:17:18Z,2023-06-01T14:50:43Z,2023-06-01T14:50:43Z,7,APPROVED,2.5569444444444445,4,152,Merged
Golang binding: adapt to support multiple ggml,2023-06-01T12:45:25Z,2023-06-01T14:36:22Z,2023-06-01T14:36:22Z,11,APPROVED,1.8491666666666666,8,1593,Merged
Cleaned up implementation management,2023-06-01T12:47:06Z,2023-06-01T14:51:46Z,2023-06-01T14:51:46Z,7,APPROVED,2.077777777777778,2,45,Merged
Allow user to specify custom search path via $GPT4ALL_IMPLEMENTATIONS…,2023-06-01T14:10:09Z,2023-06-01T15:41:05Z,2023-06-01T15:41:05Z,2,APPROVED,1.5155555555555555,1,44,Merged
"Fix MSVC Build, Update C# Binding Scripts",2023-06-01T15:29:42Z,2023-06-01T18:24:24Z,2023-06-01T18:24:24Z,1,APPROVED,2.9116666666666666,3,1178,Merged
Drop leftover include,2023-06-01T15:55:33Z,2023-06-01T17:03:44Z,2023-06-01T17:03:44Z,1,APPROVED,1.136388888888889,1,791,Merged
Make localdocs work with server mode.,2023-06-01T18:15:52Z,2023-06-01T21:14:17Z,2023-06-01T21:14:17Z,2,REVIEW_REQUIRED,2.973611111111111,9,40,Merged
Trying to shrink the copy+paste code and do more code sharing between…,2023-06-02T03:16:42Z,2023-06-02T11:20:59Z,2023-06-02T11:20:59Z,2,REVIEW_REQUIRED,8.071388888888889,9,23,Merged
Initial 1.0.0 Java-Bindings PR/release,2023-06-02T05:54:42Z,2023-06-12T18:58:06Z,2023-06-12T18:58:07Z,2,APPROVED,253.05666666666667,12,1654,Merged
Ignore unsuitable models instead of locking up,2023-06-02T10:06:54Z,,2023-06-04T19:29:17Z,1,CHANGES_REQUESTED,57.37305555555555,3,255,Closed
Deduplicated prompt() function code,2023-06-02T12:43:51Z,,2023-06-03T15:26:51Z,9,CHANGES_REQUESTED,26.716666666666665,9,61,Closed
Fixed tons of warnings and clazy findings,2023-06-02T14:50:28Z,2023-06-02T19:46:41Z,2023-06-02T19:46:41Z,1,APPROVED,4.936944444444444,12,46,Merged
Up-to-date Python Bindings,2023-06-02T15:15:54Z,2023-06-02T16:32:26Z,2023-06-02T16:32:26Z,5,APPROVED,1.2755555555555556,6,671,Merged
Fixed model type for GPT-J,2023-06-02T18:41:52Z,2023-06-02T19:46:33Z,2023-06-02T19:46:33Z,1,APPROVED,1.0780555555555555,1,0,Merged
Only default mlock on macOS where swap seems to be a problem,2023-06-03T10:42:54Z,2023-06-03T11:51:18Z,2023-06-03T11:51:18Z,1,APPROVED,1.14,1,229,Merged
Backend prompt dedup,2023-06-03T15:27:31Z,2023-06-04T12:59:25Z,2023-06-04T12:59:25Z,1,REVIEW_REQUIRED,21.531666666666666,10,54,Merged
Update README.md,2023-06-04T02:36:45Z,2023-06-04T12:46:38Z,2023-06-04T12:46:38Z,1,APPROVED,10.164722222222222,1,57,Merged
Set thread counts after loading model,2023-06-04T22:00:07Z,2023-06-05T19:35:40Z,2023-06-05T19:35:40Z,1,APPROVED,21.5925,1,759,Merged
GPT4All API Scaffolding. Matches OpenAI OpenAPI spec for chats and completions,2023-06-05T01:32:57Z,2023-06-28T18:28:52Z,2023-06-28T18:28:52Z,8,APPROVED,568.9319444444444,21,1080,Merged
Change the default values for generation in GUI,2023-06-05T01:44:47Z,2023-06-09T12:51:10Z,2023-06-09T12:51:10Z,1,APPROVED,107.10638888888889,1,769,Merged
Update CollectionsDialog.qml,2023-06-05T16:48:12Z,2023-06-08T17:44:17Z,2023-06-08T17:44:17Z,2,APPROVED,72.93472222222222,1,0,Merged
Integrate OpenAI Chat Models into GPT4All Python bindings,2023-06-05T19:26:27Z,,2024-03-06T18:57:47Z,1,CHANGES_REQUESTED,6599.522222222222,1,1670,Closed
"llmodel: add model wrapper destructor, fix mem leak in golang bindings",2023-06-05T19:45:06Z,2023-06-12T16:41:22Z,2023-06-12T16:41:22Z,4,APPROVED,164.93777777777777,2,69,Merged
Decode Emojis in Python 🤩,2023-06-05T23:54:22Z,,2023-07-28T15:31:43Z,4,REVIEW_REQUIRED,1263.6225,1,567,Closed
Attempt at creating external Server Mode and custom Ports,2023-06-06T00:47:30Z,,2023-06-26T17:50:32Z,1,CHANGES_REQUESTED,497.05055555555555,3,813,Closed
Markdown toggle,2023-06-06T20:07:24Z,,2023-06-10T14:07:42Z,1,CHANGES_REQUESTED,90.005,5,1378,Closed
llama on Metal,2023-06-07T02:34:00Z,2023-06-09T18:58:12Z,2023-06-09T18:58:12Z,1,APPROVED,64.40333333333334,7,2218,Merged
Synced llama.cpp.cmake with upstream,2023-06-07T07:58:48Z,2023-06-07T16:18:22Z,2023-06-07T16:18:22Z,1,APPROVED,8.32611111111111,2,323,Merged
add manticore 13b chat model to models,2023-06-07T12:57:26Z,,2023-06-26T17:47:28Z,2,REVIEW_REQUIRED,460.8338888888889,1,2055,Closed
llmodel test code,2023-06-07T13:19:12Z,,2023-06-07T17:18:43Z,1,REVIEW_REQUIRED,3.9919444444444445,4,91,Closed
Generator in Python Bindings,2023-06-07T17:20:31Z,2023-06-09T14:17:44Z,2023-06-09T14:17:44Z,7,APPROVED,44.95361111111111,3,1039,Merged
sampling: remove incorrect offset for n_vocab,2023-06-08T03:43:23Z,2023-06-08T18:08:10Z,2023-06-08T18:08:10Z,2,APPROVED,14.413055555555555,1,489,Merged
non-llama: explicitly greedy sampling for temp<=0,2023-06-08T03:57:54Z,2023-06-08T18:08:31Z,2023-06-08T18:08:31Z,1,REVIEW_REQUIRED,14.176944444444445,1,395,Merged
Move usage in Python bindings readme to own section,2023-06-08T17:09:50Z,2023-06-09T08:13:35Z,2023-06-09T08:13:35Z,1,REVIEW_REQUIRED,15.0625,1,794,Merged
Fix CLI app.py,2023-06-08T18:04:02Z,2023-06-16T20:06:22Z,2023-06-16T20:06:22Z,1,APPROVED,194.0388888888889,1,1572,Merged
Update models json with replit model,2023-06-08T19:26:21Z,2023-06-09T12:44:47Z,2023-06-09T12:44:47Z,1,APPROVED,17.307222222222222,1,712,Merged
"typescript: publish alpha on npm and lots of cleanup, documentation, and more",2023-06-08T20:41:15Z,2023-06-12T19:00:21Z,2023-06-12T19:00:21Z,1,APPROVED,94.31833333333333,25,712,Merged
Removed double-static from variables in replit.cpp,2023-06-09T08:20:07Z,2023-06-09T12:55:15Z,2023-06-09T12:55:15Z,1,APPROVED,4.585555555555556,1,50,Merged
Fix Windows MSVC AVX builds,2023-06-09T14:51:17Z,2023-06-12T15:55:56Z,2023-06-12T15:55:56Z,2,APPROVED,73.0775,1,1078,Merged
Updated Python Workflows in CircleCI,2023-06-09T15:04:25Z,2023-06-13T03:11:54Z,2023-06-13T03:11:54Z,1,APPROVED,84.12472222222222,1,828,Merged
metal replit,2023-06-09T22:17:21Z,2023-06-13T14:29:15Z,2023-06-13T14:29:15Z,1,APPROVED,88.19833333333334,3,930,Merged
Add c++/c highighting support.,2023-06-12T00:00:05Z,2023-06-12T12:08:18Z,2023-06-12T12:08:18Z,3,REVIEW_REQUIRED,12.136944444444444,1,0,Merged
When recalculating context we can't erase the BOS.,2023-06-12T13:22:55Z,2023-06-12T15:43:21Z,2023-06-12T15:43:21Z,2,APPROVED,2.3405555555555555,1,0,Merged
"typescript: fix final bugs and polishing, circle ci documentation",2023-06-12T20:11:27Z,2023-07-25T15:46:41Z,2023-07-25T15:46:41Z,5,APPROVED,1027.5872222222222,30,1263,Merged
bump llama.cpp mainline to latest,2023-06-13T00:11:56Z,2023-06-13T12:40:38Z,2023-06-13T12:40:38Z,1,APPROVED,12.478333333333333,1,0,Merged
added minimal rust bindings.,2023-06-13T01:05:51Z,,2023-07-21T01:36:21Z,6,REVIEW_REQUIRED,912.5083333333333,15,3102,Closed
"Typo, ignore list ",2023-06-13T01:53:26Z,2023-06-13T07:53:27Z,2023-06-13T07:53:27Z,3,APPROVED,6.000277777777778,2,63,Merged
llmodel: change tokenToString to not use string_view,2023-06-13T01:57:39Z,2023-06-13T11:14:02Z,2023-06-13T11:14:02Z,1,APPROVED,9.273055555555555,11,585,Merged
Bug-fix : Preserve prompt context to fix BOS issue,2023-06-13T02:49:01Z,2023-06-13T13:07:08Z,2023-06-13T13:07:08Z,2,APPROVED,10.301944444444445,2,386,Merged
PyPi Version update for Replit Metal,2023-06-13T15:30:14Z,2023-06-20T14:21:51Z,2023-06-20T14:21:51Z,1,APPROVED,166.86027777777778,1,741,Merged
Allow to set a SetLibrarySearchPath in the golang bindings,2023-06-14T10:02:35Z,2023-06-14T14:27:19Z,2023-06-14T14:27:19Z,1,REVIEW_REQUIRED,4.412222222222222,3,3292,Merged
"Do not specify ""success"" as error for unsupported models",2023-06-14T12:42:20Z,2023-06-22T07:28:40Z,2023-06-22T07:28:40Z,2,APPROVED,186.7722222222222,1,10,Merged
Update download speed less often,2023-06-14T14:14:14Z,2023-06-22T07:29:15Z,2023-06-22T07:29:15Z,1,APPROVED,185.25027777777777,1,55,Merged
fix llama.cpp k-quants,2023-06-14T19:40:08Z,2023-06-15T21:06:15Z,2023-06-15T21:06:15Z,1,REVIEW_REQUIRED,25.435277777777777,1,492,Merged
Fixed Replit implementation compile warnings,2023-06-15T08:28:40Z,2023-06-26T17:49:58Z,2023-06-26T17:49:58Z,4,APPROVED,273.355,1,58,Merged
"Use operator """"_MiB instead of defining MB in each implementation",2023-06-15T09:33:25Z,2023-06-16T19:56:23Z,2023-06-16T19:56:23Z,1,APPROVED,34.382777777777775,4,148,Merged
turn off print,2023-06-15T11:52:31Z,,2023-06-27T14:00:38Z,1,CHANGES_REQUESTED,290.1352777777778,5,787,Closed
C# bindings CircleCI pipeline integration,2023-06-15T20:29:52Z,2023-07-11T22:09:40Z,2023-07-11T22:09:40Z,2,APPROVED,625.6633333333333,14,3997,Merged
Readme Emoji Update,2023-06-16T04:46:16Z,,2023-07-03T12:53:47Z,1,CHANGES_REQUESTED,416.1252777777778,1,752,Closed
Fix spelling typo in gpt4all.py,2023-06-17T05:45:53Z,2023-06-18T18:07:46Z,2023-06-18T18:07:46Z,1,APPROVED,36.36472222222222,1,611,Merged
Allow Cross-Origin Resource Sharing (CORS),2023-06-17T11:28:52Z,2023-06-22T16:19:50Z,2023-06-22T16:19:50Z,1,REVIEW_REQUIRED,124.84944444444444,1,2237,Merged
Update python/README.md with troubleshooting info,2023-06-18T13:00:26Z,2023-06-18T18:08:43Z,2023-06-18T18:08:43Z,1,APPROVED,5.138055555555556,1,1068,Merged
Minor models.json description corrections.,2023-06-18T15:02:23Z,2023-06-18T18:10:30Z,2023-06-18T18:10:30Z,1,APPROVED,3.1352777777777776,1,667,Merged
"changed ""OSX"" to ""macOS""",2023-06-19T10:25:01Z,2023-06-22T15:48:12Z,2023-06-22T15:48:12Z,1,REVIEW_REQUIRED,77.38638888888889,1,712,Merged
Show token generation speed in gui.,2023-06-19T14:39:48Z,2023-06-19T18:34:53Z,2023-06-19T18:34:53Z,1,REVIEW_REQUIRED,3.9180555555555556,5,0,Merged
CLI Improvements,2023-06-19T16:29:00Z,2023-06-23T19:09:31Z,2023-06-23T19:09:31Z,4,APPROVED,98.67527777777778,5,1067,Merged
Add Dart binding,2023-06-19T19:45:23Z,,2023-12-28T00:40:58Z,1,REVIEW_REQUIRED,4588.926388888889,16,2665,Closed
Parse Org Mode files,2023-06-21T12:20:39Z,2023-06-22T16:09:39Z,2023-06-22T16:09:39Z,1,APPROVED,27.816666666666666,2,671,Merged
"Change ""web server"" to ""API server"" for less confusion",2023-06-21T13:36:05Z,2023-06-23T20:28:53Z,2023-06-23T20:28:53Z,2,APPROVED,54.88,1,763,Merged
set n_threads in GPT4All python bindings,2023-06-22T08:48:08Z,2023-06-23T08:16:36Z,2023-06-23T08:16:36Z,7,APPROVED,23.474444444444444,1,1325,Merged
Improve grammar in Java bindings README,2023-06-22T20:55:52Z,2023-06-22T22:49:58Z,2023-06-22T22:49:58Z,2,APPROVED,1.9016666666666666,1,568,Merged
Update gpt4all_chat.md,2023-06-23T21:14:44Z,2023-06-27T14:49:46Z,2023-06-27T14:49:46Z,2,APPROVED,89.5838888888889,2,194,Merged
"Java - Binding - Update to support gpt4all 2.4.8, plus minor additions",2023-06-24T21:44:50Z,2023-07-05T20:33:12Z,2023-07-05T20:33:12Z,1,APPROVED,262.80611111111114,9,1371,Merged
Enable Wayland in build,2023-06-25T12:55:25Z,2023-06-26T17:58:24Z,2023-06-26T17:58:24Z,1,APPROVED,29.049722222222222,1,377,Merged
Add CodeQL workflow,2023-06-26T09:55:28Z,,2024-03-06T18:59:07Z,1,CHANGES_REQUESTED,6105.060833333333,1,3201,Closed
update to latest mainline llama.cpp,2023-06-26T15:33:15Z,2023-06-26T17:40:53Z,2023-06-26T17:40:53Z,1,APPROVED,2.127222222222222,2,109,Merged
add requiredMem method to llmodel impls,2023-06-26T19:19:20Z,2023-06-26T21:27:59Z,2023-06-26T21:27:59Z,4,APPROVED,2.1441666666666666,14,748,Merged
add Falcon 7B model,2023-06-27T02:57:10Z,2023-06-27T17:06:39Z,2023-06-27T17:06:39Z,3,APPROVED,14.158055555555556,8,280,Merged
Enable the force metal setting.,2023-06-27T15:55:38Z,2023-06-27T17:23:56Z,2023-06-27T17:23:56Z,1,APPROVED,1.4716666666666667,9,0,Merged
Start moving toward a single authoritative class for all settings. This,2023-06-28T17:50:43Z,2023-06-28T23:11:24Z,2023-06-28T23:11:24Z,1,APPROVED,5.344722222222222,5,432,Merged
backend: factor out common elements in model code,2023-06-28T21:13:16Z,2023-06-29T00:35:08Z,2023-06-29T00:35:08Z,1,APPROVED,3.3644444444444446,6,88,Merged
"Python Bindings: Improved unit tests, documentation and unification of API",2023-06-28T22:20:22Z,2023-06-30T20:02:03Z,2023-06-30T20:02:03Z,2,APPROVED,45.694722222222225,15,557,Merged
Consolidate settings,2023-06-29T00:43:12Z,2023-06-29T03:44:48Z,2023-06-29T03:44:48Z,1,APPROVED,3.026666666666667,15,0,Merged
Use ggml scratch bufs for mpt and gptj models,2023-06-29T19:26:56Z,2023-06-30T17:53:45Z,2023-06-30T17:53:45Z,1,APPROVED,22.446944444444444,2,335,Merged
GPU Inference Server,2023-06-30T20:48:50Z,2023-07-21T19:13:30Z,2023-07-21T19:13:30Z,1,APPROVED,502.4111111111111,14,686,Merged
Fix CLI to work with 1.x.y version of the Python bindings,2023-07-01T22:20:49Z,2023-07-06T02:42:15Z,2023-07-06T02:42:15Z,1,APPROVED,100.35722222222222,1,1485,Merged
Allow PrintStream as streaming source in addition to System.out.,2023-07-03T15:18:15Z,,2024-03-09T15:38:50Z,1,REVIEW_REQUIRED,6000.343055555555,3,2062,Closed
GPT4All API: Add Streaming to the Completions endpoint,2023-07-03T19:52:01Z,2023-07-06T03:17:31Z,2023-07-06T03:17:31Z,1,APPROVED,55.425,3,1529,Merged
"python bindings: typing fixes, misc fixes",2023-07-03T23:50:07Z,2023-07-04T01:30:25Z,2023-07-04T01:30:25Z,1,APPROVED,1.6716666666666666,3,260,Merged
Monospace text for codeblocks fixes #1026,2023-07-05T12:26:42Z,,2023-07-05T13:35:13Z,2,CHANGES_REQUESTED,1.1419444444444444,1,912,Closed
"Python bindings: Custom callbacks, chat session improvement, refactoring",2023-07-06T15:35:04Z,2023-07-19T22:36:49Z,2023-07-19T22:36:50Z,10,APPROVED,319.02916666666664,3,3130,Merged
Backend impl cleanup,2023-07-08T14:06:13Z,,2023-10-12T11:54:01Z,4,APPROVED,2301.7966666666666,6,712,Closed
json and c# highlighting rules,2023-07-10T17:01:24Z,2023-07-10T20:23:33Z,2023-07-10T20:23:33Z,2,APPROVED,3.3691666666666666,1,454,Merged
fix: update train scripts and configs for other models,2023-07-10T17:54:17Z,2023-07-12T19:18:24Z,2023-07-12T19:18:25Z,1,APPROVED,49.401944444444446,9,782,Merged
Java bindings update with support for gpt4all 2.4.11,2023-07-11T05:35:42Z,2023-07-11T16:43:45Z,2023-07-11T16:43:45Z,1,APPROVED,11.134166666666667,7,720,Merged
