title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
GitHub Copilot mask (english),2023-05-16T03:58:24Z,2023-05-16T07:33:27Z,2023-05-16T07:33:27Z,1,,3.5841666666666665,1,170,Merged
"Add Next Export and Add French Translation,增加 next export 和 法语翻译",2023-05-17T10:01:18Z,,2023-05-17T12:53:31Z,1,,2.870277777777778,19,1170,Closed
Dev,2023-05-28T06:21:43Z,,2023-05-29T02:42:19Z,1,,20.343333333333334,5,0,Closed
2023年6月13日09:41:07---应该是添加了悬停文本,2023-06-13T01:41:24Z,,2023-06-13T06:25:11Z,1,,4.729722222222223,5,0,Closed
feat: 优化代码结构，更符合模块化,2023-06-14T03:19:24Z,,2023-07-31T14:21:46Z,1,,1139.0394444444444,30,9,Closed
Remediation of CVE-2023-2251,2023-06-16T06:45:10Z,2023-06-16T10:11:09Z,2023-06-16T10:11:09Z,3,,3.4330555555555557,2,494,Merged
增加了联网搜索的功能 Added internet search capability,2023-06-26T07:34:08Z,,2023-07-31T04:49:35Z,2,,837.2575,0,196,Closed
[+] [Fix] [Bug] Dollar sign causing rendering issues,2023-09-15T09:06:30Z,,2023-11-12T11:46:49Z,1,,1394.6719444444445,1,55,Closed
Command Key (MetaKey) on MacOS as default,2023-09-28T12:12:42Z,2023-10-07T15:10:44Z,2023-10-07T15:10:44Z,7,,218.96722222222223,2,448,Merged
Improve tw locale,2023-10-04T15:37:23Z,2023-10-07T16:20:39Z,2023-10-07T16:20:39Z,2,,72.72111111111111,1,30,Merged
UI Page [Settings] [Check Usage],2023-10-07T17:54:42Z,,2023-10-08T14:56:44Z,1,,21.03388888888889,19,583,Closed
Add Bahasa Melayu (ms) support,2023-11-20T15:13:57Z,,2023-12-26T17:25:44Z,6,,866.1963888888889,2,0,Closed
Add feature: Support for multiple models on Azure and Azure model mapper,2023-11-22T02:24:45Z,,2024-07-06T02:50:55Z,4,,5448.436111111111,5,1158,Closed
Update README.md,2023-12-19T04:45:14Z,2023-12-23T15:56:35Z,2023-12-23T15:56:35Z,1,,107.18916666666667,1,16,Merged
Fix [Bug] Issue ChatGPTNextWeb#3615,2023-12-24T17:38:57Z,2023-12-24T19:47:16Z,2023-12-24T19:47:16Z,2,,2.138611111111111,2,30,Merged
Feat [UI/UX Page] [Chats] Displaying Models,2023-12-29T13:56:58Z,,2024-09-12T13:50:44Z,1,,6191.896111111111,2,558,Closed
Chore [Tauri Desktop] Update icons,2024-01-02T04:04:41Z,2024-01-05T13:03:45Z,2024-01-05T13:03:45Z,1,,80.98444444444445,16,91,Merged
Add `gpt-4-0125-preview` to model list,2024-01-25T20:17:25Z,2024-01-26T07:00:02Z,2024-01-26T07:00:02Z,1,,10.710277777777778,1,112,Merged
Remove default ENV to allow user provide environment variables via env files,2024-01-25T21:59:53Z,,2024-07-25T15:22:56Z,2,,4361.384166666667,1,604,Closed
Optimize picture size,2024-01-28T01:33:09Z,2024-01-29T06:10:07Z,2024-01-29T06:10:07Z,1,,28.61611111111111,52,0,Merged
Improve Summarize Prompt,2024-02-05T19:48:06Z,,2024-03-26T10:00:12Z,3,CHANGES_REQUESTED,1190.2016666666666,3,0,Closed
feat: Add vision support,2024-02-19T20:52:55Z,2024-02-20T10:04:32Z,2024-02-20T10:04:32Z,3,,13.19361111111111,16,392,Merged
feat: add image viewer,2024-02-24T15:22:42Z,,2024-03-12T01:25:30Z,1,,394.0466666666667,5,63,Closed
Fixed an issue caused by escaping dollar signs.,2024-02-25T19:03:44Z,,2024-02-27T05:58:01Z,2,,34.90472222222222,1,97,Closed
chore: adjust for ollama support,2024-02-26T06:35:13Z,2024-02-26T09:18:46Z,2024-02-26T09:18:47Z,6,,2.7258333333333336,1,113,Merged
fix: No history message attached when for gemini-pro-vision,2024-02-27T07:07:11Z,,2024-03-07T07:40:08Z,1,CHANGES_REQUESTED,216.54916666666668,5,111,Closed
support \(...\) and \[...\] style math formula,2024-03-01T15:58:20Z,2024-03-25T11:55:57Z,2024-03-25T11:55:57Z,6,,571.9602777777778,1,704,Merged
Updated version of Google gemini-1.5-pro,2024-03-09T04:20:43Z,,2024-04-18T02:54:30Z,2,CHANGES_REQUESTED,958.5630555555556,0,0,Closed
[Bugfix] Fix CORS SSRF security issue,2024-03-13T16:00:19Z,2024-03-13T18:27:55Z,2024-03-13T18:27:55Z,3,,2.46,7,195,Merged
[Cherry Pick] Improve [Utils] Check Vision Model,2024-03-15T02:40:09Z,2024-03-19T09:45:58Z,2024-03-19T09:45:58Z,1,,103.09694444444445,1,100,Merged
fix: add a method to detect vision model,2024-03-15T04:19:35Z,,2024-04-29T21:09:36Z,6,,1096.8336111111112,6,1249,Closed
"Modify the default value of ""safety_setting_gemini""",2024-03-15T12:47:32Z,,2024-03-26T07:52:05Z,1,,259.0758333333333,1,147,Closed
Fixing Dollar Sign Escape,2024-03-21T05:36:14Z,,2024-03-26T05:18:07Z,12,,119.69805555555556,1,121,Closed
feat: Solve the problem of using openai interface protocol for user-d…,2024-04-09T12:50:52Z,2024-04-10T01:26:22Z,2024-04-10T01:26:22Z,6,,12.591666666666667,6,56,Merged
fix: `Invalid URL` thrown during WebDAV sync,2024-04-11T07:19:31Z,,2024-04-16T06:04:56Z,3,,118.75694444444444,1,38,Closed
Clean up some models and `max_tokens` will synchronize model data,2024-04-15T10:39:16Z,,2024-04-15T11:48:40Z,1,,1.1566666666666667,3,460,Closed
chore: summarization logic regarding Anthropic,2024-04-18T14:32:38Z,,2024-04-30T18:18:25Z,2,,291.7630555555556,2,498,Closed
sync fork,2024-04-29T01:30:24Z,,2024-07-02T16:07:47Z,1,,1550.6230555555555,5,689,Closed
no paben,2024-05-01T06:23:17Z,,2024-05-13T09:54:23Z,1,,291.5183333333333,5,6,Closed
test,2024-05-06T07:49:43Z,,2024-05-11T13:33:09Z,1,,125.7238888888889,4,0,Closed
Chore fix,2024-05-13T09:56:10Z,2024-05-16T06:51:06Z,2024-05-16T06:51:06Z,1,,68.91555555555556,12,180,Merged
support gpt-4o,2024-05-13T21:29:44Z,2024-05-14T06:36:24Z,2024-05-14T06:36:24Z,2,CHANGES_REQUESTED,9.11111111111111,2,0,Merged
"修复自定义模型与预设模型名重复时,无法正确将自定义模型认定为openai渠道的bug",2024-05-21T07:50:16Z,,2024-07-05T07:21:43Z,5,,1079.5241666666666,6,744,Closed
fix: make env PROXY_URL avaliable in Docker container.,2024-05-24T09:52:47Z,2024-05-27T08:16:18Z,2024-05-27T08:16:18Z,1,,70.39194444444445,1,372,Merged
Fix web url,2024-05-27T02:31:36Z,2024-07-01T11:18:23Z,2024-07-01T11:18:23Z,2,,848.7797222222222,1,270,Merged
Update sidebar.tsx,2024-05-28T12:21:13Z,,2024-07-02T16:10:42Z,1,,843.8247222222222,1,330,Closed
1,2024-05-29T02:31:20Z,,2024-07-02T16:05:33Z,1,,829.5702777777777,10,899,Closed
合并,2024-05-31T01:23:25Z,,2024-07-02T16:00:31Z,1,,782.6183333333333,8,858,Closed
Fix Google gemini  BASE_URL bug,2024-05-31T03:57:02Z,,2024-07-25T13:15:43Z,1,,1329.3113888888888,1,470,Closed
support one-click fetch available models in OpenAI Channel,2024-06-04T13:39:42Z,2024-08-13T07:31:25Z,2024-08-13T07:31:25Z,2,,1673.8619444444444,0,463,Merged
Update settings.tsx CustomModel Disable,2024-06-06T14:39:21Z,,2024-06-07T09:03:49Z,4,,18.407777777777778,9,885,Closed
Add new Teracloud domain,2024-06-06T19:29:29Z,2024-06-07T09:03:36Z,2024-06-07T09:03:36Z,1,,13.56861111111111,1,334,Merged
Update sidebar.tsx,2024-06-09T01:37:23Z,,2024-07-02T16:18:39Z,1,,566.6877777777778,1,291,Closed
fix someone forgot to update license year to 2024,2024-06-14T01:45:16Z,2024-06-24T06:35:11Z,2024-06-24T06:35:11Z,2,,244.83194444444445,1,257,Merged
add google api safety settings by Settings page,2024-06-15T05:29:02Z,2024-07-19T15:41:04Z,2024-07-19T15:41:04Z,6,,826.2005555555555,6,1436,Merged
chore(app/layout.tsx): fix deprecated viewport nextjs 14,2024-06-16T03:18:08Z,2024-07-05T16:06:44Z,2024-07-05T16:06:44Z,2,,468.81,1,315,Merged
fix: language code mappings to ensure correct associations,2024-06-18T06:28:34Z,,2024-07-04T06:39:39Z,1,,384.1847222222222,1,358,Closed
feat: auto update window color,2024-06-19T04:54:35Z,,2024-07-18T04:41:25Z,5,,695.7805555555556,1,378,Closed
...,2024-06-20T22:37:09Z,,2024-06-24T06:41:53Z,2,,80.07888888888888,2,364,Closed
feat: support model claude-3-5-sonnet-20240620,2024-06-21T10:30:00Z,2024-06-24T06:20:35Z,2024-06-24T06:20:35Z,1,,67.84305555555555,1,259,Merged
Entraid integration,2024-06-27T09:04:39Z,,2024-06-27T11:01:00Z,1,,1.9391666666666667,130,1262,Closed
拉取,2024-06-30T03:38:32Z,,2024-07-01T11:30:01Z,1,,31.858055555555556,9,578,Closed
Fix claude get headers,2024-07-01T10:27:18Z,2024-07-03T02:57:49Z,2024-07-03T02:57:50Z,3,,40.50861111111111,2,606,Merged
gemini using real sse format response #3677 #3688,2024-07-01T13:24:34Z,2024-07-03T02:58:27Z,2024-07-03T02:58:27Z,3,,37.56472222222222,2,734,Merged
readme 添加 DEFAULT_MODEL 参数,2024-07-03T02:18:11Z,2024-07-03T07:18:24Z,2024-07-03T07:18:24Z,4,,5.003611111111111,2,493,Merged
refactor: get language,2024-07-04T05:24:38Z,2024-07-04T09:18:42Z,2024-07-04T09:18:42Z,3,,3.901111111111111,1,672,Merged
Refactor model table,2024-07-04T07:44:59Z,2024-07-04T13:04:43Z,2024-07-04T13:04:43Z,5,,5.328888888888889,4,721,Merged
Feature/azure,2024-07-04T15:03:13Z,,2024-07-05T13:38:55Z,10,CHANGES_REQUESTED,22.595,23,467,Closed
fix: 修复环境变量BASE_URL设置为Cloudflare AI Gateway时，,2024-07-05T01:27:07Z,,2024-07-12T05:17:40Z,1,,171.8425,1,534,Closed
support azure deployment name,2024-07-05T12:16:20Z,2024-07-06T02:50:33Z,2024-07-06T02:50:33Z,9,,14.570277777777777,17,682,Merged
Improve tw Traditional Chinese locale,2024-07-05T16:49:05Z,2024-07-12T11:01:05Z,2024-07-12T11:01:05Z,3,,162.2,1,371,Merged
feat: optimize getHeaders,2024-07-06T03:16:14Z,2024-07-06T12:08:16Z,2024-07-06T12:08:16Z,2,,8.867222222222223,1,297,Merged
feat: add getClientApi method,2024-07-06T03:28:53Z,2024-07-06T12:07:00Z,2024-07-06T12:07:00Z,2,,8.635277777777778,4,480,Merged
feat: support baidu model,2024-07-06T05:05:35Z,2024-07-09T08:45:46Z,2024-07-09T08:45:47Z,12,,75.66972222222222,15,674,Merged
Merge into my version,2024-07-06T05:26:57Z,,2024-07-06T06:29:41Z,1,,1.0455555555555556,4,526,Closed
Feature/byte dance,2024-07-06T15:00:23Z,2024-07-09T13:48:22Z,2024-07-09T13:48:22Z,10,,70.79972222222223,14,851,Merged
Update vision model check in utils.ts,2024-07-07T12:24:25Z,,2024-07-25T15:21:28Z,4,CHANGES_REQUESTED,434.9508333333333,1,435,Closed
feat: qwen,2024-07-07T14:00:55Z,2024-07-09T13:51:16Z,2024-07-09T13:51:16Z,6,,47.839166666666664,13,571,Merged
"hotfix: old AZURE_URL config error: ""DeploymentNotFound"". #4945 #4930",2024-07-08T16:32:48Z,2024-07-09T06:52:27Z,2024-07-09T06:52:27Z,4,,14.3275,5,621,Merged
Update constant.ts,2024-07-09T10:03:29Z,,2024-07-12T10:38:52Z,8,CHANGES_REQUESTED,72.58972222222222,2,361,Closed
hotfix Gemini finish twice. #4955 #4966,2024-07-10T11:00:21Z,2024-07-10T12:19:29Z,2024-07-10T12:19:29Z,2,,1.318888888888889,1,383,Merged
change build messages for qwen in client,2024-07-10T16:49:35Z,2024-07-11T02:25:39Z,2024-07-11T02:25:40Z,4,,9.601111111111111,2,497,Merged
support cloudflare ai gateway,2024-07-12T04:01:00Z,2024-07-12T11:12:46Z,2024-07-12T11:12:46Z,2,,7.196111111111111,5,81,Merged
[Feature] Stable Diffusion,2024-07-12T08:22:32Z,2024-07-25T11:13:37Z,2024-07-25T11:13:37Z,15,,314.8513888888889,35,941,Merged
chore: add chinese template,2024-07-12T08:27:12Z,2024-07-15T03:51:23Z,2024-07-15T03:51:23Z,3,,67.40305555555555,7,634,Merged
feat(sidebar): add SIDEBAR_TITLE and SIDEBAR_SUBTITLE config for cust…,2024-07-15T03:23:52Z,,2024-07-15T07:26:21Z,3,CHANGES_REQUESTED,4.041388888888889,7,682,Closed
fix typo in app/components/chat.tsx,2024-07-16T06:37:23Z,2024-07-16T08:13:07Z,2024-07-16T08:13:07Z,2,,1.5955555555555556,1,284,Merged
doc: fix Azure docs,2024-07-17T01:19:11Z,2024-07-18T13:07:00Z,2024-07-18T13:07:00Z,2,,35.79694444444444,2,1559,Merged
chore: remove unused imports and correct typos,2024-07-17T02:34:28Z,2024-07-18T13:05:53Z,2024-07-18T13:05:53Z,4,,34.52361111111111,4,1652,Merged
chore: update .env.template to align with README.md,2024-07-17T03:26:24Z,2024-07-17T14:55:49Z,2024-07-17T14:55:49Z,1,,11.490277777777777,1,1792,Merged
update constant for baidu  add ENIRE Speed  ENIRE Lite model,2024-07-17T09:02:24Z,2024-07-17T11:05:32Z,2024-07-17T11:05:32Z,4,,2.0522222222222224,1,1602,Merged
scrollbar width change,2024-07-17T10:18:07Z,2024-07-17T12:09:43Z,2024-07-17T12:09:43Z,1,,1.86,1,1761,Merged
refactor: google,2024-07-17T12:07:20Z,2024-07-19T02:19:05Z,2024-07-19T02:19:05Z,2,,38.19583333333333,3,1856,Merged
Add Traditional Chinese prompts converted from Simplified Chinese version,2024-07-17T14:40:07Z,2024-07-19T02:54:54Z,2024-07-19T02:54:54Z,3,,36.24638888888889,3,1515,Merged
修改中英文 README，修复 Azure OpenAI 文档的误导和一些用语用词的小问题等,2024-07-17T19:38:58Z,,2024-07-19T07:27:57Z,3,CHANGES_REQUESTED,35.81638888888889,0,2002,Closed
chore: update nav link to #企业版,2024-07-18T15:25:31Z,2024-07-19T01:51:32Z,2024-07-19T01:51:32Z,2,,10.43361111111111,1,288,Merged
Add GPT-4o mini support,2024-07-18T19:22:57Z,2024-07-19T01:48:48Z,2024-07-19T01:48:48Z,2,,6.430833333333333,2,1466,Merged
using cache storage store image data #5013,2024-07-19T05:53:27Z,2024-07-19T09:37:14Z,2024-07-19T09:37:14Z,6,,3.729722222222222,9,1839,Merged
Fix defaultModel undefined error,2024-07-21T08:57:38Z,2024-07-25T13:02:39Z,2024-07-25T13:02:40Z,19,,100.08361111111111,1,2052,Merged
feat: improve components structure,2024-07-22T08:03:59Z,2024-07-22T11:08:02Z,2024-07-22T11:08:02Z,2,,3.0675,49,2033,Merged
[Artifacts] add preview html code,2024-07-23T06:34:29Z,2024-07-26T09:28:49Z,2024-07-26T09:28:49Z,18,,74.90555555555555,13,1947,Merged
feat: update i18n,2024-07-23T07:33:42Z,2024-08-16T08:20:32Z,2024-08-16T08:20:32Z,3,,576.7805555555556,17,2011,Merged
hotfix cache upload image,2024-07-25T09:23:55Z,2024-07-25T11:01:10Z,2024-07-25T11:01:10Z,2,,1.6208333333333333,1,1559,Merged
chore: update owner,2024-07-26T08:01:04Z,2024-07-26T11:28:45Z,2024-07-26T11:28:45Z,2,,3.461388888888889,2,1602,Merged
Chore: Remove Unused Imports and Add ESLint Rules,2024-07-26T09:52:09Z,2024-09-18T03:37:47Z,2024-09-18T03:37:47Z,6,,1289.7605555555556,34,2152,Merged
fix: replace '&' with concurrently for cross-platform compatibility,2024-07-29T07:39:41Z,2024-08-02T11:22:57Z,2024-08-02T11:22:57Z,3,,99.72111111111111,2,2164,Merged
✨ feat(markdown): 对纯文本的代码块内容进行折行处理,2024-07-29T11:19:36Z,2024-08-02T11:22:13Z,2024-08-02T11:22:13Z,2,,96.0436111111111,1,1834,Merged
hotfix for using google api in app,2024-07-30T04:03:34Z,2024-07-30T07:42:30Z,2024-07-30T07:42:30Z,2,,3.648888888888889,1,1607,Merged
fix: locales => Locale,2024-07-30T13:27:51Z,2024-08-02T10:02:13Z,2024-08-02T10:02:13Z,2,,68.57277777777777,1,1637,Merged
fix: sidebar title style,2024-07-31T14:11:00Z,2024-08-02T10:01:51Z,2024-08-02T10:01:51Z,2,,43.8475,2,1751,Merged
Feature/tencent,2024-08-01T05:19:15Z,2024-08-01T15:56:28Z,2024-08-01T15:56:28Z,7,,10.620277777777778,12,1950,Merged
补充信息,2024-08-01T09:35:28Z,,2024-08-01T15:50:41Z,2,,6.253611111111111,4,1670,Closed
1,2024-08-01T12:00:47Z,,2024-08-01T15:50:55Z,1,,3.8355555555555556,4,1801,Closed
add dalle3 model,2024-08-02T10:02:47Z,2024-08-05T12:49:37Z,2024-08-05T12:49:37Z,5,,74.78055555555555,9,1780,Merged
style: Fixed an issue where the sample of the reply content was displayed out of order,2024-08-02T14:35:58Z,2024-08-06T08:52:43Z,2024-08-06T08:52:43Z,5,,90.27916666666667,3,1596,Merged
✨ feat: 为命令前缀（ `:` ）增加对中文符号 `：`的支持,2024-08-02T14:42:25Z,2024-08-03T02:37:51Z,2024-08-03T02:37:51Z,6,,11.92388888888889,2,1921,Merged
✨ feat(config): Config the font-family of chat content,2024-08-03T08:32:43Z,2024-08-03T13:04:43Z,2024-08-03T13:04:43Z,2,,4.533333333333333,25,2354,Merged
✨ feat: 调整模型列表，将自定义模型放在前面显示,2024-08-03T09:19:10Z,2024-08-05T12:49:07Z,2024-08-05T12:49:07Z,24,,51.49916666666667,4,2283,Merged
Feature/support iflytek spark,2024-08-03T09:48:38Z,2024-08-06T11:32:43Z,2024-08-06T11:32:43Z,29,,73.73472222222222,15,2790,Merged
Shanhsishenji patch 2,2024-08-04T10:58:50Z,,2024-08-05T01:33:58Z,1,,14.585555555555555,2,1660,Closed
Shanhsishenji patch 1,2024-08-04T11:02:31Z,,2024-08-05T01:34:11Z,1,,14.527777777777779,1,1677,Closed
合并,2024-08-04T14:15:33Z,,2024-08-05T01:34:25Z,1,,11.314444444444444,33,2115,Closed
reduce cloudflare functions build size,2024-08-05T03:37:45Z,2024-08-05T06:07:55Z,2024-08-05T06:07:55Z,6,,2.5027777777777778,15,2266,Merged
fix: baidu error_code 336006,2024-08-05T07:59:12Z,2024-08-06T05:56:44Z,2024-08-06T05:56:44Z,9,,21.95888888888889,2,2200,Merged
解决DISABLE_GPT4 =1 时不要禁止 gpt-4o-mini 模型,2024-08-05T10:58:45Z,,2024-08-06T04:20:42Z,2,,17.365833333333335,0,2007,Closed
禁用gpt-4不禁用gpt-4o-mini,2024-08-06T04:52:57Z,,2024-08-06T07:26:04Z,1,,2.5519444444444446,6,1868,Closed
解决禁止gpt4时禁止gpt4o-mini的bug,2024-08-06T08:47:35Z,,2024-08-06T13:24:17Z,2,CHANGES_REQUESTED,4.611666666666666,2,1789,Closed
修复ChatGPTNextWeb页面的无障碍问题,2024-08-07T02:56:47Z,2024-08-08T05:59:16Z,2024-08-08T05:59:16Z,10,,27.04138888888889,12,1937,Merged
修复拼写错误,2024-08-07T09:24:01Z,2024-08-07T13:29:43Z,2024-08-07T13:29:43Z,2,,4.095,1,1510,Merged
代码折叠,2024-08-08T13:09:49Z,2024-08-16T08:34:13Z,2024-08-16T08:34:13Z,14,CHANGES_REQUESTED,187.40666666666667,2,1769,Merged
feat: Enhance message context menu,2024-08-09T07:00:20Z,,2024-08-28T06:34:12Z,3,,455.56444444444446,3,1923,Closed
dall-e-3 adds 'quality' and 'style' options,2024-08-10T03:12:33Z,2024-08-13T07:31:19Z,2024-08-13T07:31:19Z,4,,76.31277777777778,7,1851,Merged
chore(deps): bump react-router-dom from 6.15.0 to 6.26.0,2024-08-12T10:47:31Z,,2024-08-12T14:41:56Z,1,,3.9069444444444446,2,10290,Closed
chore(deps): bump @vercel/speed-insights from 1.0.2 to 1.0.12,2024-08-12T10:47:46Z,,2024-08-12T14:41:49Z,1,,3.9008333333333334,2,9451,Closed
feat: add model name to conversation page,2024-08-14T02:59:55Z,2024-08-15T12:12:33Z,2024-08-15T12:12:33Z,2,,33.21055555555556,2,1112,Merged
Dev,2024-08-14T05:21:56Z,,2024-08-14T08:37:32Z,2,,3.26,25,2112,Closed
Update README.md,2024-08-14T12:40:31Z,2024-08-15T06:35:48Z,2024-08-15T06:35:48Z,2,,17.921388888888888,1,1588,Merged
feat: add a page to search chat history,2024-08-14T14:33:29Z,2024-08-20T16:58:01Z,2024-08-20T16:58:01Z,16,,146.4088888888889,23,2359,Merged
fix: Determine if Tencent is authorized,2024-08-18T15:48:43Z,2024-08-19T01:20:58Z,2024-08-19T01:20:58Z,2,,9.5375,1,1340,Merged
chore(deps): bump zustand from 4.3.8 to 4.5.5,2024-08-19T10:49:44Z,,2024-08-20T12:22:30Z,1,,25.54611111111111,2,10677,Closed
chore(deps): bump emoji-picker-react from 4.9.2 to 4.11.1,2024-08-19T10:49:50Z,,2024-08-20T12:22:59Z,1,,25.5525,2,2643,Closed
Hotfix: Expand button for code block,2024-08-21T03:08:03Z,2024-08-21T06:12:03Z,2024-08-21T06:12:03Z,3,,3.066666666666667,3,1845,Merged
Modify View All Languages,2024-08-21T06:31:14Z,2024-08-21T08:28:36Z,2024-08-21T08:28:36Z,3,,1.9561111111111111,1,1576,Merged
fix no max_tokens in payload when the vision model name does not cont…,2024-08-21T07:34:31Z,2024-09-19T12:34:23Z,2024-09-19T12:34:23Z,2,,700.9977777777777,1,1626,Merged
V3,2024-08-21T08:42:59Z,,2024-08-21T10:50:36Z,1,,2.1269444444444443,152,2488,Closed
fix: artifact render error,2024-08-21T09:10:02Z,2024-08-21T10:48:44Z,2024-08-21T10:48:44Z,2,,1.645,1,1890,Merged
Update README.md,2024-08-23T09:29:29Z,2024-08-24T04:11:47Z,2024-08-24T04:11:47Z,1,,18.705,1,1646,Merged
chore(deps-dev): bump eslint-config-next from 13.4.19 to 14.2.6,2024-08-26T10:38:11Z,,2024-08-27T10:08:00Z,1,,23.496944444444445,2,7541,Closed
chore(deps): bump @next/third-parties from 14.1.0 to 14.2.6,2024-08-26T10:38:20Z,,2024-08-27T10:08:01Z,1,,23.494722222222222,2,7433,Closed
feat: add indexDB,2024-08-26T13:14:09Z,2024-08-27T10:07:20Z,2024-08-27T10:07:20Z,5,,20.886388888888888,5,1873,Merged
Create fu,2024-08-27T00:57:15Z,,2024-08-27T10:07:45Z,1,,9.175,1,1429,Closed
feat: add tts & stt,2024-08-27T11:57:34Z,,2024-09-18T06:44:48Z,7,,522.7872222222222,31,2051,Closed
Feature plugin (GPTs like action based on function call),2024-08-28T16:03:00Z,2024-09-06T12:06:50Z,2024-09-06T12:06:50Z,18,,212.0638888888889,31,2769,Merged
chore(deps-dev): bump webpack from 5.88.1 to 5.94.0,2024-08-30T17:01:28Z,,2024-08-31T05:52:58Z,1,,12.858333333333333,2,6768,Closed
Chat ahzmr,2024-08-31T05:34:10Z,,2024-09-23T07:03:30Z,1,,553.4888888888889,9,1968,Closed
fix: hydrated for indexedDB,2024-09-03T09:13:38Z,2024-09-04T11:14:18Z,2024-09-04T11:14:18Z,4,,26.011111111111113,2,1790,Merged
更新,2024-09-05T08:45:34Z,,2024-09-05T12:34:15Z,1,,3.8113888888888887,5,1892,Closed
update,2024-09-05T15:15:08Z,,2024-09-06T01:18:39Z,1,,10.05861111111111,2,1707,Closed
feat: add summarize model setting,2024-09-06T03:48:39Z,,2024-09-18T11:35:45Z,2,,295.785,21,1910,Closed
fix: update package version,2024-09-06T15:11:56Z,2024-09-07T03:55:23Z,2024-09-07T03:55:23Z,2,,12.724166666666667,1,1533,Merged
add chatgpt-4o-latest,2024-09-06T17:45:32Z,2024-09-08T02:15:41Z,2024-09-08T02:15:41Z,1,,32.5025,6,1814,Merged
fix: proper localstorage usage,2024-09-07T13:21:59Z,,2024-09-09T08:48:49Z,2,,43.44722222222222,4,1901,Closed
fix: safaLocalStorage,2024-09-08T05:24:42Z,2024-09-09T08:48:26Z,2024-09-09T08:48:26Z,2,,27.395555555555557,8,1895,Merged
feat: add shortcut key,2024-09-09T11:04:19Z,2024-09-12T05:57:24Z,2024-09-12T05:57:24Z,4,,66.88472222222222,6,1799,Merged
fix: selector css,2024-09-11T09:58:07Z,2024-09-18T07:19:09Z,2024-09-18T07:19:09Z,1,,165.35055555555556,1,1790,Merged
fix typo in UI,2024-09-12T11:57:44Z,2024-09-12T13:47:39Z,2024-09-12T13:47:39Z,1,,1.8319444444444444,1,1778,Merged
feat: add o1 model,2024-09-13T05:41:29Z,2024-09-13T08:26:42Z,2024-09-13T08:26:42Z,12,,2.7536111111111112,2,1707,Merged
fixed: html codeblock include 2 newline,2024-09-13T08:28:43Z,2024-09-13T09:32:21Z,2024-09-13T09:32:21Z,1,,1.0605555555555555,2,1666,Merged
