title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
Better composition,2019-01-21T15:50:55Z,2019-01-26T23:53:48Z,2019-01-26T23:53:48Z,4,,128.04805555555555,131,617,Merged
bind to store values in simple cases,2019-01-27T14:27:37Z,2019-01-29T03:06:06Z,2019-01-29T03:06:06Z,1,APPROVED,36.64138888888889,6,603,Merged
rename `<svelte:meta>` to `<svelte:options>`,2019-01-29T19:11:27Z,2019-01-30T03:29:25Z,2019-01-30T03:29:25Z,3,,8.299444444444445,48,12,Merged
insert semicolon where necessary when initing props,2019-02-04T01:39:37Z,2019-02-04T03:05:23Z,2019-02-04T03:05:24Z,1,APPROVED,1.4294444444444445,3,11,Merged
inject lets for reactive declarations where necessary,2019-02-06T19:51:00Z,2019-02-06T23:58:37Z,2019-02-06T23:58:37Z,1,APPROVED,4.126944444444445,7,11,Merged
enclose text/compound slot attributes in backticks,2019-02-07T16:36:52Z,2019-02-07T18:14:54Z,2019-02-07T18:14:54Z,1,APPROVED,1.633888888888889,8,11,Merged
fix #2076,2019-02-14T22:05:29Z,2019-02-17T15:06:22Z,2019-02-17T15:06:22Z,1,APPROVED,65.01472222222222,1,156,Merged
Use initCustomEvent instead of new CustomEvent,2019-02-18T16:29:55Z,2019-02-19T02:16:28Z,2019-02-19T02:16:28Z,1,APPROVED,9.775833333333333,3,665,Merged
move warnings and vars out of stats,2019-02-18T18:56:13Z,2019-02-19T02:16:05Z,2019-02-19T02:16:05Z,1,APPROVED,7.331111111111111,41,20,Merged
fix initialisation of imported stores,2019-02-20T02:17:30Z,2019-02-20T13:06:08Z,2019-02-20T13:06:08Z,3,APPROVED,10.810555555555556,12,11,Merged
Restructure docs,2019-02-25T02:35:12Z,2019-03-10T13:30:30Z,2019-03-10T13:30:30Z,13,APPROVED,322.9216666666667,384,1041,Merged
implement $$props,2019-03-09T19:56:43Z,2019-03-10T02:59:14Z,2019-03-10T02:59:15Z,3,APPROVED,7.041944444444445,17,11,Merged
make foo += 1 equivalent to foo = foo + 1 in reactive statements,2019-03-10T13:39:33Z,2019-03-10T15:00:31Z,2019-03-10T15:00:31Z,1,APPROVED,1.3494444444444444,1,0,Merged
start planning API reference docs,2019-03-11T03:12:20Z,2019-03-30T01:49:32Z,2019-03-30T01:49:32Z,21,,454.62,102,0,Merged
Remove support for logic-less components,2019-03-16T04:48:30Z,2019-03-16T14:26:24Z,2019-03-16T14:26:24Z,4,APPROVED,9.631666666666666,321,34,Merged
Subscribe to global stores,2019-03-16T19:35:28Z,2019-03-17T14:32:08Z,2019-03-17T14:32:08Z,1,APPROVED,18.944444444444443,5,348,Merged
default to accessors: false,2019-03-17T14:31:46Z,2019-03-17T15:46:26Z,2019-03-17T15:46:26Z,1,APPROVED,1.2444444444444445,40,342,Merged
Change input of a component when click on an error message,2019-03-18T22:47:01Z,2019-03-19T13:26:24Z,2019-03-19T13:26:24Z,1,APPROVED,14.65638888888889,1,11,Merged
Fix weird code generation error,2019-03-19T01:59:46Z,2019-03-19T13:25:11Z,2019-03-19T13:25:11Z,1,APPROVED,11.42361111111111,3,214,Merged
replace comment anchors with empty text nodes,2019-03-21T02:28:19Z,2019-03-25T01:45:30Z,2019-03-25T01:45:30Z,2,CHANGES_REQUESTED,95.2863888888889,12,11,Merged
"handle foreignObject correctly, default to svg namespace for top-level svg elements",2019-03-26T16:12:43Z,2019-03-27T12:18:57Z,2019-03-27T12:18:57Z,1,APPROVED,20.10388888888889,5,287,Merged
Don't hoist non-renamed exports,2019-04-02T00:30:54Z,2019-04-06T12:39:47Z,2019-04-06T12:39:47Z,1,APPROVED,108.14805555555556,3,273,Merged
Fix creation of debugging comment for elements without children,2019-04-16T22:14:39Z,2019-04-17T12:36:43Z,2019-04-17T12:36:44Z,1,APPROVED,14.367777777777778,4,12,Merged
Use Map for keyed each block lookups,2019-04-17T13:14:48Z,2019-04-18T01:35:33Z,2019-04-18T01:35:33Z,1,APPROVED,12.345833333333333,8,12,Merged
Chore: Deploy via CloudRun,2019-04-21T20:43:47Z,2019-04-22T00:43:53Z,2019-04-22T00:43:53Z,1,,4.001666666666667,3,1845,Merged
Add examples navigation,2019-04-21T22:15:15Z,2019-04-22T00:07:57Z,2019-04-22T00:07:57Z,1,,1.8783333333333334,14,402,Merged
Chore: Deploy with Node 11.14,2019-04-22T03:50:41Z,2019-04-22T10:03:11Z,2019-04-22T10:03:11Z,1,APPROVED,6.208333333333333,1,194,Merged
Site: Default Cache-Control value,2019-04-22T04:23:24Z,2019-04-22T10:04:15Z,2019-04-22T10:04:15Z,3,APPROVED,5.680833333333333,3,650,Merged
Site: Remove extra dependencies,2019-04-22T05:34:25Z,2019-04-22T10:17:20Z,2019-04-22T10:17:20Z,3,APPROVED,4.715277777777778,3,310,Merged
Site: Migrate to Polka,2019-04-22T05:39:13Z,2019-04-25T03:26:13Z,2019-04-25T03:26:13Z,1,,69.78333333333333,19,677,Merged
site: use gcloud CLI to build Docker image,2019-04-22T06:06:10Z,2019-04-22T10:07:35Z,2019-04-22T10:07:35Z,5,APPROVED,4.023611111111111,4,829,Merged
"site: API docs, slugify section titles the same way as content headers",2019-04-22T13:59:50Z,2019-04-22T21:33:52Z,2019-04-22T21:33:52Z,3,APPROVED,7.567222222222222,3,75,Merged
Add option to make usage of shadow dom configurable,2019-04-23T15:24:15Z,,2019-08-20T13:22:57Z,6,,2853.9783333333335,21,958,Closed
Expose `parse` to the public,2019-04-23T23:04:59Z,2019-05-04T14:52:10Z,2019-05-04T14:52:10Z,1,APPROVED,255.7863888888889,4,497,Merged
fix: Ensure RxJS users don't create memory leaks,2019-04-25T02:09:35Z,2019-04-26T03:09:53Z,2019-04-26T03:09:53Z,10,,25.005,1,1105,Merged
"Provide a ""what does it look like"" section",2019-04-25T10:54:27Z,,2019-06-04T02:19:28Z,3,,951.4169444444444,1,364,Closed
Site: Attach Database,2019-04-26T08:12:03Z,2019-05-05T04:33:31Z,2019-05-05T04:33:31Z,3,,212.35777777777778,24,2116,Merged
Site: Document animations. #2532,2019-04-26T21:26:53Z,2019-05-12T17:35:11Z,2019-05-12T17:35:11Z,13,,380.1383333333333,1,898,Merged
Site: Document svelte/animate - flip.,2019-04-26T23:17:24Z,2019-04-29T22:47:36Z,2019-04-29T22:47:36Z,6,,71.50333333333333,1,414,Merged
Site: Document createEventDispatcher.,2019-04-27T00:18:46Z,2019-04-29T22:17:14Z,2019-04-29T22:17:14Z,3,,69.97444444444444,2,355,Merged
Site: use pure javascript slugification library,2019-04-27T16:16:33Z,2019-04-28T13:54:39Z,2019-04-28T13:54:39Z,2,,21.635,6,121,Merged
Site: Tutorial Nº7 small change,2019-04-27T18:04:46Z,,2019-11-15T21:39:22Z,1,,4851.576666666667,1,117,Closed
Hint at the reactivity limitation of array methods in the api docs,2019-04-30T08:06:56Z,2019-05-01T01:51:52Z,2019-05-01T01:51:52Z,1,,17.74888888888889,1,530,Merged
Consistent sidebars 2641,2019-05-01T15:24:17Z,2019-05-01T21:13:13Z,2019-05-01T21:13:13Z,1,,5.815555555555555,5,12,Merged
Site: Briefly mention intro:true in the transition directive section.,2019-05-02T23:53:05Z,2019-05-04T03:21:58Z,2019-05-04T03:21:58Z,1,,27.48138888888889,1,256,Merged
Add support for object-rest in each destructuring,2019-05-03T10:04:17Z,2019-05-04T15:34:38Z,2019-05-04T15:34:38Z,2,,29.50583333333333,9,151,Merged
Docs: document rest in array/object destructuring in each blocks,2019-05-04T19:55:08Z,2019-06-22T16:42:01Z,2019-06-22T16:42:01Z,5,,1172.7813888888888,1,113,Merged
Warn on improper use of reactive declarations,2019-05-04T22:43:52Z,2019-05-06T10:52:18Z,2019-05-06T10:52:18Z,3,,36.14055555555556,5,216,Merged
"add database entries for new gists, update REPL URLs",2019-05-04T23:16:40Z,2019-05-05T04:30:11Z,2019-05-05T04:30:11Z,13,APPROVED,5.2252777777777775,14,889,Merged
Outro in ForEach is always wrapped in if(local) fixing #2689,2019-05-05T21:21:50Z,2019-06-04T13:24:58Z,2019-06-04T13:24:58Z,1,APPROVED,712.0522222222222,2,12,Merged
Make component.$$.dirty just a dictionary,2019-05-06T11:56:43Z,2019-05-09T03:28:20Z,2019-05-09T03:28:20Z,3,,63.526944444444446,1,650,Merged
Don't hoist functions dependent on injected reactive variables,2019-05-06T20:43:29Z,2019-05-09T03:14:23Z,2019-05-09T03:14:23Z,4,APPROVED,54.515,3,176,Merged
Allow multiple event listeners on a single node,2019-05-07T17:16:01Z,2019-05-12T17:33:05Z,2019-05-12T17:33:05Z,2,,120.28444444444445,3,594,Merged
FIX #2446: apply bindings and event handlers in order,2019-05-11T14:36:44Z,,2019-12-23T19:17:32Z,1,,5428.68,5,122,Closed
implement namespaced components,2019-05-12T18:01:38Z,2019-05-12T20:15:27Z,2019-05-12T20:15:28Z,4,APPROVED,2.230277777777778,18,1062,Merged
Trigger onMount callbacks in same order as child components,2019-05-14T01:50:42Z,2019-07-03T15:08:43Z,2019-07-03T15:08:43Z,1,,1213.3002777777779,6,200,Merged
Set quote_mark to null when closing quote mark is found,2019-05-14T09:35:31Z,2019-05-15T21:54:39Z,2019-05-15T21:54:39Z,1,APPROVED,36.318888888888885,3,240,Merged
Set mutated const variables as reactive dependencies,2019-05-14T11:20:43Z,2019-05-15T21:53:35Z,2019-05-15T21:53:35Z,2,,34.547777777777775,4,242,Merged
Don't get hoisted variable from ctx when using @debug,2019-05-15T09:07:04Z,2019-05-15T21:51:33Z,2019-05-15T21:51:34Z,1,APPROVED,12.741388888888888,4,191,Merged
Add error for missing equals after attribute name,2019-05-15T15:27:43Z,2019-05-15T21:49:51Z,2019-05-15T21:49:51Z,2,,6.368888888888889,3,424,Merged
handle non-falsy non-function deriver return values,2019-05-16T12:33:03Z,2019-05-16T14:40:03Z,2019-05-16T14:40:03Z,1,APPROVED,2.1166666666666667,3,11,Merged
Fixes for #2799,2019-05-17T17:15:28Z,2019-05-18T12:58:36Z,2019-05-18T12:58:36Z,1,,19.718888888888888,1,0,Merged
"fix: 🐛 data attributes without value outputting as ""true""",2019-05-17T18:24:25Z,2019-05-21T01:11:47Z,2019-05-21T01:11:47Z,1,APPROVED,78.78944444444444,3,12,Merged
[WIP] Pursuing type-safety,2019-05-18T18:43:21Z,,2019-05-26T14:54:23Z,3,,188.1838888888889,9,1001,Closed
Translating README to Portuguese,2019-05-19T21:31:35Z,,2020-01-02T11:25:58Z,3,,5461.906388888889,3,161,Closed
"Additional detail to jsdocs for writable, readable, & derived",2019-05-26T06:13:17Z,2019-05-27T09:46:10Z,2019-05-27T09:46:10Z,2,CHANGES_REQUESTED,27.548055555555557,1,54,Merged
Folder structure,2019-05-27T19:44:46Z,2019-05-28T21:53:24Z,2019-05-28T21:53:24Z,2,,26.14388888888889,181,598,Merged
follow-up fix to #2871,2019-05-30T16:30:27Z,2019-06-06T11:53:36Z,2019-06-06T11:53:36Z,3,CHANGES_REQUESTED,163.38583333333332,2,659,Merged
Clearer headlines with syntax examples,2019-06-01T15:21:54Z,2019-06-16T18:45:33Z,2019-06-16T18:45:33Z,1,,363.39416666666665,1,1048,Merged
refactor: better parsing name of file,2019-06-02T09:49:43Z,2019-06-02T22:46:56Z,2019-06-02T22:46:56Z,1,,12.953611111111112,1,252,Merged
Introduce ESLint to svelte sources,2019-06-05T16:30:37Z,2019-06-09T15:31:29Z,2019-06-09T15:31:29Z,7,,95.01444444444445,98,764,Merged
Import globals from internals,2019-06-06T16:24:42Z,2019-06-24T18:54:01Z,2019-06-24T18:54:01Z,8,,434.4886111111111,24,514,Merged
Fix engine range,2019-06-07T21:37:41Z,2019-06-07T22:39:54Z,2019-06-07T22:39:54Z,3,,1.0369444444444444,1,43,Merged
Support dimension bindings in cross-origin mode,2019-06-09T21:58:58Z,2020-04-20T13:05:38Z,2020-04-20T13:05:38Z,5,APPROVED,7575.111111111111,5,656,Merged
Add ambient types for `*.svelte` files,2019-06-09T22:03:31Z,2019-06-16T18:23:25Z,2019-06-16T18:23:25Z,1,,164.33166666666668,2,354,Merged
Update Appveyor's configuration,2019-06-09T22:04:33Z,2019-06-10T01:09:07Z,2019-06-10T01:09:07Z,2,,3.076111111111111,1,66,Merged
Collection of small fixes,2019-06-10T01:15:46Z,2019-06-16T14:53:12Z,2019-06-16T14:53:12Z,12,APPROVED,157.6238888888889,24,8058,Merged
Support other atrules,2019-06-10T01:20:47Z,2019-09-03T23:47:20Z,2019-09-03T23:47:20Z,1,APPROVED,2062.4425,13,313,Merged
Fix request animation frame context,2019-06-12T19:30:45Z,2019-06-16T09:14:40Z,2019-06-16T09:14:40Z,20,,85.73194444444445,1,1317,Merged
Fix div nbsp,2019-06-14T11:53:59Z,2019-06-15T22:13:07Z,2019-06-15T22:13:07Z,2,,34.318888888888885,3,365,Merged
Preserve whitespace at each block boundaries,2019-06-20T09:55:32Z,2019-06-21T17:46:51Z,2019-06-21T17:46:51Z,1,APPROVED,31.85527777777778,3,181,Merged
Issue 2806,2019-06-24T22:10:13Z,,2019-06-26T03:12:40Z,1,APPROVED,29.04083333333333,1,227,Closed
