title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
Activate packages immediately if hook had already been triggered,2016-12-02T12:25:48Z,2016-12-05T14:53:54Z,2016-12-05T14:53:54Z,1,,74.46833333333333,3,1119,Merged
Added context menu for cinnamon desktop enviroment (Linux),2016-12-09T16:36:35Z,2021-09-03T09:49:18Z,2021-09-03T09:49:18Z,2,,41489.21194444445,2,93,Merged
Allow build script to specify install prefix.,2016-12-14T15:04:55Z,,2017-04-17T22:05:24Z,1,,2983.0080555555555,2,133,Closed
Use new text-buffer version with a more efficient DisplayLayer,2016-12-14T20:12:13Z,2016-12-16T18:25:10Z,2016-12-16T18:25:10Z,2,,46.215833333333336,9,1002,Merged
"""open with"" fix for context menu",2016-12-19T00:52:21Z,,2021-09-06T05:14:33Z,2,,41332.37,1,38,Closed
Add atom.tooltips.findTooltips(target),2016-12-22T23:43:25Z,2016-12-23T01:49:13Z,2016-12-23T01:49:13Z,2,,2.0966666666666667,2,304,Merged
Updated documentation about keys outside config schema,2017-01-07T07:09:10Z,2017-01-28T02:13:24Z,2017-01-28T02:13:24Z,1,,499.07055555555553,1,666,Merged
Normalize disk drive letter in path on Windows,2017-01-13T19:25:23Z,,2017-02-01T15:35:40Z,1,,452.1713888888889,4,1549,Closed
Check whether state store is connected when prompting to save files,2017-01-18T00:23:20Z,2017-01-19T19:29:15Z,2017-01-19T19:29:15Z,3,,43.09861111111111,2,868,Merged
Don't transform deprecated selectors containing malformed CSS,2017-01-20T14:14:07Z,2017-01-23T12:36:24Z,2017-01-23T12:36:24Z,1,,70.37138888888889,2,313,Merged
Allow building on Node 7+,2017-01-25T01:03:50Z,2017-05-31T01:17:08Z,2017-05-31T01:17:08Z,4,,3024.221666666667,33,928,Merged
Allow code signing cert to be specified at a local path,2017-01-25T19:01:36Z,2017-01-26T18:37:19Z,2017-01-26T18:37:19Z,3,,23.595277777777778,7,418,Merged
Normalize disk drive letter in path on Windows,2017-02-01T15:39:27Z,2017-02-05T01:51:41Z,2017-02-05T01:51:41Z,2,,82.20388888888888,4,1547,Merged
Normalize disk drive letter in path on Windows,2017-02-06T16:56:28Z,2017-02-20T17:54:19Z,2017-02-20T17:54:19Z,7,,336.96416666666664,4,1547,Merged
Disable soft wrap on mini editors,2017-02-07T03:43:40Z,2017-03-29T21:38:48Z,2017-03-29T21:38:48Z,1,,1217.918888888889,2,897,Merged
Added prevent option to ::onWillDestroyPaneItem(),2017-02-14T10:16:06Z,,2021-09-06T06:41:45Z,1,,39956.4275,3,1754,Closed
:memo: Clarify that stack only has an effect if detail is present as well,2017-02-15T02:31:14Z,2021-09-03T04:40:40Z,2021-09-03T04:40:40Z,2,,39866.157222222224,1,745,Merged
Upgrade to Babel 6 and apply fewer transformations when transpiling babel files,2017-02-15T16:24:42Z,2017-02-17T10:10:00Z,2017-02-17T10:10:00Z,7,,41.755,5,837,Merged
Updating requires for linux to support 32bit build,2017-02-16T23:01:27Z,,2017-03-02T21:05:51Z,1,,334.0733333333333,1,430,Closed
Convert workspace to JavaScript,2017-03-03T01:22:23Z,2017-03-03T21:03:36Z,2017-03-03T21:03:36Z,4,,19.686944444444446,4,554,Merged
Add encoding auto-detection logic,2017-03-06T17:34:38Z,,2021-09-29T23:35:29Z,3,,40038.01416666667,3,2060,Closed
Make an option to always restore the last session,2017-03-07T08:28:50Z,2017-05-08T16:33:24Z,2017-05-08T16:33:24Z,5,,1496.076111111111,3,1782,Merged
Restore atom environment when adding project folders to a fresh window,2017-03-09T00:03:24Z,2017-03-27T17:56:38Z,2017-03-27T17:56:38Z,1,,449.88722222222225,7,3694,Merged
Docks,2017-03-10T18:58:09Z,2017-03-30T20:16:26Z,2017-03-30T20:16:26Z,21,,481.3047222222222,20,4190,Merged
Enhancement: More detailed snippets file,2017-03-11T19:38:02Z,,2020-04-04T19:03:57Z,2,,26879.431944444445,1,999,Closed
src/config.coffee should use _.deepClone from underscore-plus,2017-03-12T11:10:56Z,,2021-05-24T18:59:13Z,2,,36823.80472222222,1,156,Closed
More reliable way of stopping Babel stderr output on Windows,2017-03-16T19:18:24Z,,2017-03-20T21:19:44Z,3,,98.02222222222223,2,364,Closed
"Add `saveFocusedPaneItem()` and call it in ""core:save"" command",2017-03-18T01:15:47Z,2017-03-31T19:57:51Z,2017-03-31T19:57:51Z,3,,330.7011111111111,3,694,Merged
Always add opened items to the workspace,2017-03-31T21:23:28Z,2017-04-03T21:42:11Z,2017-04-03T21:42:11Z,1,,72.31194444444445,3,802,Merged
:bug: Fix observation of moved items,2017-03-31T23:49:54Z,2017-04-04T17:20:25Z,2017-04-04T17:20:25Z,1,,89.50861111111111,2,59,Merged
Update build to pre-compile packages with per-package transpilation configs,2017-04-04T14:54:19Z,2017-04-06T07:39:50Z,2017-04-06T07:39:50Z,1,,40.75861111111111,5,345,Merged
Don't store default locations,2017-04-04T20:50:28Z,2017-04-05T16:59:02Z,2017-04-05T16:59:02Z,1,,20.142777777777777,4,290,Merged
Document pane item interface on Workspace,2017-04-04T23:23:58Z,2017-04-12T02:20:01Z,2017-04-12T02:20:01Z,1,,170.93416666666667,1,129,Merged
Add `atom.whenShellEnvironmentLoaded()`,2017-04-10T22:47:38Z,2017-04-12T18:53:51Z,2017-04-12T18:53:51Z,2,,44.103611111111114,3,179,Merged
Ensure that atom-panel tags can be created via HTML,2017-04-10T23:23:17Z,2017-04-11T17:32:07Z,2017-04-11T17:32:07Z,3,,18.147222222222222,8,139,Merged
Avoid errors deserializing 1.17 workspace state in prior Atom versions,2017-04-11T16:06:52Z,2017-04-11T17:10:51Z,2017-04-11T17:10:51Z,1,,1.0663888888888888,1,418,Merged
Prevent the resize handle from covering the center,2017-04-12T05:42:54Z,2017-04-13T16:17:10Z,2017-04-13T16:17:10Z,1,,34.57111111111111,3,385,Merged
Reduce dock initial size lookups,2017-04-14T22:17:46Z,2017-04-17T17:06:09Z,2017-04-17T17:06:09Z,2,,66.80638888888889,2,563,Merged
Show correct beta commands in installer dialog,2017-04-19T00:47:58Z,,2018-08-30T12:37:10Z,1,,11963.82,1,170,Closed
Fix folding key bindings,2017-04-19T23:02:56Z,,2017-05-21T07:06:19Z,1,,752.0563888888889,0,1039,Closed
Update apm to use async keytar with libsecret,2017-04-20T16:34:01Z,2017-04-30T15:35:46Z,2017-04-30T15:35:46Z,1,,239.02916666666667,6,0,Merged
Do not treat packages in unusual locations as bundled despite name,2017-04-20T22:01:34Z,2017-04-20T23:38:08Z,2017-04-20T23:38:08Z,2,,1.6094444444444445,1,0,Merged
"Fix bundled package path check to use path, not name",2017-04-21T16:42:30Z,2017-04-21T18:13:41Z,2017-04-21T18:13:41Z,2,,1.5197222222222222,1,95,Merged
Recalculate Tooltip positions when their contents change,2017-04-26T22:57:05Z,2017-04-30T15:38:59Z,2017-04-30T15:38:59Z,1,,88.69833333333334,1,701,Merged
Unbreak URL handlers in Atom 1.17-beta,2017-04-28T17:42:23Z,2017-04-28T18:53:38Z,2017-04-28T18:53:38Z,1,,1.1875,1,353,Merged
Adding an event for Code-Folding to TextEditor class,2017-04-28T22:22:26Z,,2020-07-02T10:10:55Z,1,,27851.808055555557,1,882,Closed
Minor changes to compile-cache.js for atom-in-orbit.,2017-05-04T06:27:17Z,,2021-09-21T16:57:23Z,1,,38434.50166666666,1,1361,Closed
Ensure that win_delay_load_hook.cc is included in the bundled app,2017-05-06T14:45:54Z,2017-05-07T13:05:46Z,2017-05-07T13:05:46Z,1,,22.33111111111111,1,1711,Merged
🎉,2017-05-08T05:54:14Z,2017-05-11T08:03:29Z,2017-05-11T08:03:29Z,2,,74.15416666666667,6,654,Merged
Migrate squirrel-update to JS,2017-05-10T15:46:59Z,,2018-04-11T23:28:28Z,6,,8071.6913888888885,2,548,Closed
Pane shouldn't steal focus from its children,2017-05-12T20:51:03Z,2017-05-15T14:15:22Z,2017-05-15T14:15:22Z,1,,65.40527777777778,1,301,Merged
Don't show restore dialog for non-editor dock items,2017-05-15T23:14:49Z,2017-05-24T15:43:36Z,2017-05-24T15:43:36Z,1,,208.47972222222222,2,178,Merged
⬆ github@0.0.10,2017-05-16T06:37:11Z,2017-05-18T15:10:58Z,2017-05-18T15:10:58Z,1,,56.56305555555556,5,0,Merged
Fix the atom:// URL handler for real (with tests this time),2017-05-16T18:41:02Z,2017-05-24T15:41:43Z,2017-05-24T15:41:43Z,1,,189.0113888888889,4,241,Merged
Use new native text-buffer implementation,2017-05-17T00:46:37Z,2017-06-08T23:50:54Z,2017-06-08T23:50:54Z,4,,551.0713888888889,24,6844,Merged
Install dev dependencies when transpiling,2017-05-17T11:20:16Z,2017-05-17T15:39:19Z,2017-05-17T15:39:19Z,2,,4.3175,3,210,Merged
Move git refresh status task to long running task (Bug #9544),2017-05-17T18:01:59Z,,2017-09-28T05:03:47Z,3,,3203.03,9,1695,Closed
Implement Paste without formatting/indentation,2017-05-17T20:04:38Z,,2021-09-21T18:05:29Z,2,,38110.01416666667,9,961,Closed
Fix ability to activate next/previous pane in a dock,2017-05-17T21:17:04Z,2017-05-22T14:03:27Z,2017-05-22T14:03:27Z,4,,112.77305555555556,3,4224,Merged
Enable MAX_SCREEN_LINE_LENGTH to now be set via a config option,2017-05-19T04:11:46Z,2017-09-12T18:32:42Z,2017-09-12T18:32:42Z,3,,2798.3488888888887,5,1552,Merged
Teach directional pane navigation commands to support docks,2017-05-25T14:24:50Z,2017-06-08T23:15:33Z,2017-06-08T23:15:33Z,7,,344.84527777777777,8,10869,Merged
Atomicons,2017-05-27T09:39:07Z,2017-06-02T02:47:51Z,2017-06-02T02:47:51Z,2,,137.14555555555555,5,1469,Merged
Bring back ASAR archives,2017-05-30T17:58:58Z,2017-08-15T08:43:29Z,2017-08-15T08:43:29Z,1,,1838.7419444444445,2,571,Merged
Provide API for observing the active text editor,2017-06-01T14:51:36Z,2017-06-06T14:09:53Z,2017-06-06T14:09:53Z,2,,119.30472222222222,5,5221,Merged
Updated legal-eagle to 0.15.0,2017-06-07T02:36:43Z,,2018-11-19T17:22:36Z,1,,12734.764722222222,1,36,Closed
Fix Docks docs,2017-06-07T03:43:30Z,2017-06-07T15:23:50Z,2017-06-07T15:23:51Z,3,,11.672222222222222,3,1183,Merged
Add verticalScrollMargin to configurable settings.,2017-06-08T06:14:01Z,,2021-09-21T16:56:15Z,7,,37594.703888888886,4,1227,Closed
Update CSP to allow using eval from JavaScript,2017-06-12T16:21:25Z,2017-06-20T09:34:26Z,2017-06-20T09:34:26Z,2,,185.21694444444444,1,1480,Merged
:bug: Don't prefix resource path if package path is already absolute,2017-06-20T01:48:56Z,,2021-01-27T06:50:50Z,1,,31613.031666666666,1,338,Closed
Filesystem watcher API,2017-06-20T20:18:39Z,2017-08-08T18:04:40Z,2017-08-08T18:04:40Z,5,,1173.7669444444443,32,5357,Merged
Add instructions for local development,2017-06-24T11:21:58Z,2017-06-29T18:20:49Z,2017-06-29T18:20:49Z,2,,126.98083333333334,1,1109,Merged
"Fixed the path for invalid reference, when copying resource.",2017-06-26T06:21:31Z,,2021-01-28T08:12:05Z,1,,31489.842777777776,1,7,Closed
Only expect a single 'did-destroy' event,2017-06-27T23:20:16Z,2017-06-28T16:51:20Z,2017-06-28T16:51:20Z,1,,17.517777777777777,10,171,Merged
Invalidate block decoration dimensions automatically when their size changes,2017-06-30T12:20:21Z,2017-07-03T09:39:37Z,2017-07-03T09:39:37Z,3,,69.32111111111111,2,852,Merged
Make atom.commands.dispatch return a promise that resolves after listeners complete,2017-06-30T22:08:16Z,2018-01-09T13:12:46Z,2018-01-09T13:12:46Z,2,,4623.075,2,1345,Merged
Create Windows installer after tests,2017-07-12T21:15:25Z,2017-07-17T22:54:06Z,2017-07-17T22:54:06Z,1,,121.64472222222223,2,0,Merged
Use npm 5.3.0 for building Atom,2017-07-17T13:27:31Z,2017-07-17T15:34:47Z,2017-07-17T15:34:47Z,2,,2.121111111111111,4,1359,Merged
Try an apm that depends on node-gyp explicitly,2017-07-18T22:21:44Z,2017-07-19T02:27:09Z,2017-07-19T02:27:09Z,1,,4.090277777777778,1,332,Merged
Independent Atom instances (per $ATOM_HOME),2017-07-24T08:36:49Z,2017-12-18T00:52:21Z,2017-12-18T00:52:21Z,7,,3520.258888888889,1,1688,Merged
Move pane to very far direction(to immediate child of root paneAxis),2017-07-30T07:52:27Z,,2021-09-20T16:53:41Z,1,,36321.02055555556,5,1435,Closed
Ensure custom gutter decoration elements fill their container,2017-08-03T02:41:20Z,2017-08-03T14:11:04Z,2017-08-03T14:11:04Z,1,,11.495555555555555,3,1195,Merged
Fix flaky test re: blinking cursor,2017-08-03T16:38:44Z,2017-08-04T00:19:08Z,2017-08-04T00:19:08Z,3,,7.673333333333333,1,1751,Merged
Recognize Windows cmd or powershell environment in updateProcessEnv,2017-08-04T10:34:02Z,2018-04-25T14:44:30Z,2018-04-25T14:44:30Z,1,,6340.174444444445,2,1205,Merged
Fix flaky test re: flashing highlight decorations,2017-08-04T18:37:45Z,2017-08-05T02:28:07Z,2017-08-05T02:28:07Z,1,,7.839444444444444,1,2140,Merged
Fix regression re: closing tabs via middle mouse click on Linux,2017-08-07T14:39:21Z,2017-08-07T17:24:14Z,2017-08-07T17:24:15Z,2,,2.7480555555555557,2,1744,Merged
Generate AppImage for Linux,2017-08-08T20:21:37Z,,2017-10-13T21:47:19Z,1,,1585.4283333333333,3,2039,Closed
Separate tests and installer creation on AppVeyor,2017-08-09T13:22:05Z,2017-08-09T20:45:13Z,2017-08-09T20:45:13Z,4,,7.385555555555555,1,183,Merged
Bring master up to date with recent changes in 1.20-release branch,2017-08-10T12:53:55Z,2017-08-10T15:41:54Z,2017-08-10T15:41:54Z,1,,2.799722222222222,1,274,Merged
Simplify `didFocus` logic in `TextEditorComponent`,2017-08-15T09:38:57Z,2021-01-26T03:26:04Z,2021-01-26T03:26:04Z,1,,30233.785277777777,1,693,Merged
Fix folding for lines that contain a comment,2017-08-17T08:42:52Z,2017-08-17T15:15:39Z,2017-08-17T15:15:40Z,1,,6.546388888888889,3,416,Merged
Drop use of GPU tiles for lines and line numbers,2017-08-18T14:02:11Z,2017-08-21T08:44:59Z,2017-08-21T08:44:59Z,7,,66.71333333333334,2,557,Merged
[Commands] Add support for rich listener objects with first-class metadata,2017-08-18T22:10:45Z,2017-08-29T15:54:42Z,2017-08-29T15:54:42Z,4,,257.7325,2,1659,Merged
Don't select when typing while also holding the left mouse button,2017-08-22T10:17:14Z,2017-08-22T17:47:18Z,2017-08-22T17:47:18Z,2,,7.501111111111111,2,1279,Merged
Adding option to skip main process tests. Cleaning up resources in tests,2017-08-23T02:08:38Z,2017-11-15T17:42:39Z,2017-11-15T17:42:39Z,5,,2031.5669444444445,3,334,Merged
Don't attempt to move undefined items when splitting panes,2017-08-24T17:28:24Z,2017-08-28T19:56:23Z,2017-08-28T19:56:23Z,1,,98.46638888888889,2,1010,Merged
Move highlight decorations outside of tiles,2017-08-29T09:53:45Z,2017-08-31T09:26:15Z,2017-08-31T09:26:15Z,2,,47.541666666666664,3,739,Merged
Always honor scroll intent on mousewheel,2017-08-29T11:43:26Z,2017-08-31T09:28:17Z,2017-08-31T09:28:17Z,1,,45.7475,2,278,Merged
Fix rendering of block decorations for invalid markers,2017-08-30T12:27:23Z,2017-08-31T09:29:15Z,2017-08-31T09:29:15Z,2,,21.031111111111112,3,656,Merged
Allow Promises to be returned by a packages deactivate method,2017-09-06T00:28:51Z,2017-09-09T17:57:25Z,2017-09-09T17:57:25Z,2,,89.47611111111111,12,0,Merged
replace async/await with promises,2017-09-06T04:13:14Z,,2017-09-06T15:26:41Z,1,,11.224166666666667,1,193,Closed
Use the Node version bundled in Electron to verify snapshot script,2017-09-06T09:10:27Z,2017-09-06T17:11:12Z,2017-09-06T17:11:12Z,2,,8.0125,2,904,Merged
Allow atom:// urls to be opened from the command line,2017-09-18T19:35:20Z,2017-09-19T03:04:03Z,2017-09-19T03:04:03Z,1,,7.478611111111111,1,1080,Merged
Finish up #14456 (Git refresh backgrounding),2017-09-20T20:19:32Z,,2017-09-27T22:09:38Z,4,,169.835,8,231,Closed
Update the stale markComment message,2017-09-29T16:43:16Z,2017-10-05T16:36:48Z,2017-10-05T16:36:49Z,9,,143.89222222222222,1,163,Merged
Fix slowness in Cursor.getCurrentWordBufferRange,2017-09-29T21:40:19Z,2017-10-01T17:18:07Z,2017-10-01T17:18:07Z,2,,43.63,3,156,Merged
Clear dimensions cache when approximate screen line count changes,2017-10-05T11:54:47Z,2017-10-05T19:04:18Z,2017-10-05T19:04:19Z,2,,7.158611111111111,6,772,Merged
Handle edits that scroll up due to hiding the horizontal scrollbar,2017-10-05T23:01:20Z,2018-02-15T22:32:20Z,2018-02-15T22:32:21Z,4,,3191.516666666667,2,645,Merged
forceHideTitleBar,2017-10-11T22:21:01Z,,2021-05-21T17:40:00Z,1,,31627.31638888889,1,1238,Closed
rpm: Use /usr/bin/atom with desktop file,2017-10-13T16:06:52Z,,2018-06-13T14:20:13Z,1,,5830.2225,1,894,Closed
Fix overlay resizing infinite loop,2017-10-15T01:25:19Z,2017-10-16T19:31:52Z,2017-10-16T19:31:52Z,1,,42.10916666666667,1,1235,Merged
Decaffeinate `src/project.coffee`,2017-10-15T20:31:03Z,2017-10-17T01:23:15Z,2017-10-17T01:23:15Z,4,,28.87,2,101,Merged
1.22 releases,2017-10-17T10:37:04Z,,2020-09-11T03:52:52Z,1,,25433.263333333332,16,1211,Closed
Stop dragging only when user interacts with keyboard,2017-10-17T16:58:12Z,2017-10-18T09:38:53Z,2017-10-18T09:38:53Z,1,,16.678055555555556,2,1130,Merged
Add core URI handlers,2017-10-18T23:02:57Z,2017-11-03T01:40:00Z,2017-11-03T01:40:01Z,2,,362.6175,7,391,Merged
:arrow_up: language-perl@0.38.0,2017-10-20T14:08:41Z,2017-10-31T08:29:09Z,2017-10-31T08:29:09Z,1,,258.3411111111111,1,119,Merged
Only update overlay instead of text editor when resize occurs,2017-10-20T21:47:06Z,2017-10-23T23:05:57Z,2017-10-23T23:05:58Z,8,,73.31416666666667,2,1039,Merged
Add custom start tiles,2017-10-23T20:00:14Z,2021-09-01T14:30:35Z,2021-09-01T14:30:35Z,4,,33810.505833333336,16,1942,Merged
Add command to paste without reformatting,2017-10-23T23:21:38Z,2017-10-24T02:21:38Z,2017-10-24T02:21:38Z,1,,3.0,11,876,Merged
Preserve folds that are fully contained by the selection when changing selection ranges,2017-10-25T18:51:44Z,2017-10-25T22:36:37Z,2017-10-25T22:36:38Z,1,,3.7480555555555557,5,694,Merged
Config file concurrency and async,2017-10-25T22:09:29Z,,2017-12-13T20:51:29Z,1,,1174.7,8,2011,Closed
☠☕ Decaffeinate `src/theme-manager.coffee`,2017-10-30T13:20:06Z,2017-11-01T12:50:52Z,2017-11-01T12:50:52Z,3,,47.51277777777778,2,108,Merged
Make notifications.clear public and emit event,2017-11-02T15:47:27Z,2017-12-08T22:20:33Z,2017-12-08T22:20:33Z,2,,870.5516666666666,2,1247,Merged
Allow directory providers to implement a custom onDidChangeFiles,2017-11-02T18:49:38Z,2017-11-03T01:31:00Z,2017-11-03T01:31:00Z,1,,6.689444444444445,2,1397,Merged
Autoscroll to cursor position after folding or unfolding,2017-11-03T15:59:26Z,2017-11-07T18:33:23Z,2017-11-07T18:33:23Z,1,,98.56583333333333,2,381,Merged
Allow you to tab through modal text box,2017-11-08T08:56:30Z,,2018-01-05T15:02:39Z,1,,1398.1025,1,2565,Closed
"Autoscroll after folding from keyboard, take 2",2017-11-14T19:35:20Z,2017-11-15T15:19:15Z,2017-11-15T15:19:15Z,1,,19.731944444444444,3,358,Merged
Convert Package to JS,2017-11-15T23:20:31Z,2017-11-29T19:45:39Z,2017-11-29T19:45:40Z,7,,332.4188888888889,2,0,Merged
Enable default editor keymaps for editors located outside atom-workspace,2017-11-16T08:15:14Z,2021-05-21T20:13:10Z,2021-05-21T20:13:10Z,2,,30779.965555555555,2,682,Merged
Make atom.confirm async,2017-11-18T01:03:08Z,2018-01-09T22:19:52Z,2018-01-09T22:19:52Z,3,,1269.2788888888888,11,2512,Merged
Do not clobber recent project history when running specs,2017-11-21T20:26:28Z,2017-11-21T21:32:31Z,2017-11-21T21:32:31Z,1,,1.1008333333333333,3,1126,Merged
Add `readonly` attribute to text editor element,2017-11-29T05:29:39Z,2017-12-06T18:49:46Z,2017-12-06T18:49:46Z,9,,181.33527777777778,5,416,Merged
Add event handler for window resizing.,2017-11-29T15:46:35Z,2018-01-06T01:01:16Z,2018-01-06T01:01:16Z,1,,897.2447222222222,2,2764,Merged
Allow Tree-sitter parsers to be used for syntax highlighting and code folding,2017-11-30T01:24:22Z,2018-01-08T01:24:32Z,2018-01-08T01:24:32Z,3,,936.0027777777777,21,3101,Merged
Select current paragraph,2017-12-06T16:38:47Z,,2021-05-19T18:35:59Z,1,,30241.953333333335,9,3720,Closed
Resolve Uncaught TypeError,2017-12-15T21:33:44Z,2021-02-01T08:04:33Z,2021-02-01T08:04:33Z,4,,27442.51361111111,1,504,Merged
Update Linux installation instructions in README.md,2017-12-21T18:10:11Z,2017-12-21T19:31:49Z,2017-12-21T19:31:49Z,2,,1.3605555555555555,1,739,Merged
